tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|MLIX INSTINCT X|MLIX|78553|201|2019-06-24
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|MSPL MS POOL (ATS-4)|MSPL|63400|162|2019-06-24
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|SGMT SIGMA X2|SGMT|152519|312|2019-06-24
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|UBSA UBS ATS|UBSA|392571|838|2019-06-24
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|XSTM CROSSSTREAM|XSTM|120078|247|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|CROS CROSSFINDER|CROS|2300|10|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|DBAX SUPERX ATS|DBAX|800|5|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|EBXL LEVEL ATS|EBXL|1700|6|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|KCGM VIRTU MATCHIT ATS|KCGM|300|9|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|LATS THE BARCLAYS ATS|LATS|1400|12|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|MLIX INSTINCT X|MLIX|600|4|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|SGMT SIGMA X2|SGMT|500|3|2019-06-24
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|UBSA UBS ATS|UBSA|1595|9|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|BIDS BIDS ATS|BIDS|21700|97|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|CODA CODA|CODA|11670|79|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|CROS CROSSFINDER|CROS|169677|1190|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|DBAX SUPERX ATS|DBAX|97000|686|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|EBXL LEVEL ATS|EBXL|64735|489|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|IATS IBKR ATS|IATS|12609|53|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|ICBX CBX|ICBX|36358|290|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|INCR INTELLIGENT CROSS LLC|INCR|8069|53|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|ITGP POSIT|ITGP|35700|214|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|JPBX JPB-X|JPBX|27899|558|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|JPMX JPM-X|JPMX|135666|940|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|KCGM VIRTU MATCHIT ATS|KCGM|35810|297|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|LATS THE BARCLAYS ATS|LATS|113100|813|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|LMNX LUMINEX ATS|LMNX|290800|3|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|LQNA LIQUIDNET H2O ATS|LQNA|5000|1|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|MLIX INSTINCT X|MLIX|27546|189|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|MSPL MS POOL (ATS-4)|MSPL|173900|818|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|MSRP MS RPOOL (ATS-6)|MSRP|14700|122|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|178200|836|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|SGMT SIGMA X2|SGMT|151275|1055|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|UBSA UBS ATS|UBSA|424809|3427|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|XIST INSTINET CROSSING|XIST|17661|4|2019-06-24
NMS Tier 1|FLR|Fluor Corporation|XSTM CROSSSTREAM|XSTM|11922|75|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|BIDS BIDS ATS|BIDS|1300|5|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|CODA CODA|CODA|200|1|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|CROS CROSSFINDER|CROS|43800|225|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|DBAX SUPERX ATS|DBAX|41200|92|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|EBXL LEVEL ATS|EBXL|56900|177|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|IATS IBKR ATS|IATS|5333|14|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|ICBX CBX|ICBX|4300|10|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|ITGP POSIT|ITGP|28300|22|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|JPMX JPM-X|JPMX|18993|36|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|KCGM VIRTU MATCHIT ATS|KCGM|34695|58|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|LATS THE BARCLAYS ATS|LATS|31600|109|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|MLIX INSTINCT X|MLIX|34178|52|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|MSPL MS POOL (ATS-4)|MSPL|21600|136|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|SGMT SIGMA X2|SGMT|93580|233|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|UBSA UBS ATS|UBSA|102696|289|2019-06-24
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|XSTM CROSSSTREAM|XSTM|47713|52|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|AQUA AQUA|AQUA|3000|1|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|BIDS BIDS ATS|BIDS|43800|46|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|BLKX INSTINET BLOCKCROSS|BLKX|31900|3|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|CODA CODA|CODA|9175|54|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|CROS CROSSFINDER|CROS|63601|579|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|DBAX SUPERX ATS|DBAX|49700|335|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|EBXL LEVEL ATS|EBXL|76700|458|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|IATS IBKR ATS|IATS|3268|25|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|ICBX CBX|ICBX|7700|71|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|INCR INTELLIGENT CROSS LLC|INCR|3604|27|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|ITGP POSIT|ITGP|18600|91|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|JPBX JPB-X|JPBX|38409|492|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|JPMX JPM-X|JPMX|78595|566|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|KCGM VIRTU MATCHIT ATS|KCGM|15621|136|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|LATS THE BARCLAYS ATS|LATS|33700|310|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|LQNA LIQUIDNET H2O ATS|LQNA|38100|2|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|MLIX INSTINCT X|MLIX|14537|101|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|MSPL MS POOL (ATS-4)|MSPL|85200|483|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|MSRP MS RPOOL (ATS-6)|MSRP|33400|227|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|50600|288|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|SGMT SIGMA X2|SGMT|32767|275|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|UBSA UBS ATS|UBSA|199851|2536|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|XIST INSTINET CROSSING|XIST|2800|3|2019-06-24
NMS Tier 1|FLS|Flowserve Corporation|XSTM CROSSSTREAM|XSTM|8505|23|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|BIDS BIDS ATS|BIDS|350500|134|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|22800|1|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|CBLC CITIBLOC|CBLC|18300|2|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|CODA CODA|CODA|19202|103|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|CROS CROSSFINDER|CROS|177035|1794|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|DBAX SUPERX ATS|DBAX|88100|710|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|EBXL LEVEL ATS|EBXL|52650|468|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|IATS IBKR ATS|IATS|108585|744|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|ICBX CBX|ICBX|24108|190|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|INCR INTELLIGENT CROSS LLC|INCR|4850|44|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|ITGP POSIT|ITGP|62700|284|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|JPBX JPB-X|JPBX|17489|281|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|JPMX JPM-X|JPMX|141424|1404|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|21059|251|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LATS THE BARCLAYS ATS|LATS|42900|376|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LMNX LUMINEX ATS|LMNX|10000|1|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|31100|4|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|9800|1|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MLIX INSTINCT X|MLIX|15776|127|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSPL MS POOL (ATS-4)|MSPL|132000|1052|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|24200|204|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|58500|434|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|SGMT SIGMA X2|SGMT|64509|777|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|UBSA UBS ATS|UBSA|318860|4280|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|XIST INSTINET CROSSING|XIST|1400|3|2019-06-24
NMS Tier 1|FLT|FleetCor Technologies, Inc.|XSTM CROSSSTREAM|XSTM|23049|43|2019-06-24
NMS Tier 1|FLTB|Fidelity Limited Term Bond ETF|CROS CROSSFINDER|CROS|37|2|2019-06-24
NMS Tier 1|FLTB|Fidelity Limited Term Bond ETF|UBSA UBS ATS|UBSA|78|2|2019-06-24
NMS Tier 1|FLTB|Fidelity Limited Term Bond ETF|XSTM CROSSSTREAM|XSTM|100|1|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|CODA CODA|CODA|300|1|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|CROS CROSSFINDER|CROS|6000|41|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|DBAX SUPERX ATS|DBAX|15200|65|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|EBXL LEVEL ATS|EBXL|600|6|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|IATS IBKR ATS|IATS|228|2|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|ICBX CBX|ICBX|100|1|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|JPMX JPM-X|JPMX|300|3|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|KCGM VIRTU MATCHIT ATS|KCGM|5100|21|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|LATS THE BARCLAYS ATS|LATS|2300|19|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|MLIX INSTINCT X|MLIX|1200|11|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|MSPL MS POOL (ATS-4)|MSPL|8400|26|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|SGMT SIGMA X2|SGMT|14484|85|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|UBSA UBS ATS|UBSA|33639|282|2019-06-24
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|XSTM CROSSSTREAM|XSTM|914|6|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|CODA CODA|CODA|4813|48|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|CROS CROSSFINDER|CROS|2932|16|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|DBAX SUPERX ATS|DBAX|12800|85|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|EBXL LEVEL ATS|EBXL|20500|118|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|IATS IBKR ATS|IATS|4883|33|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|ICBX CBX|ICBX|1200|8|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|ITGP POSIT|ITGP|700|2|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|JPMX JPM-X|JPMX|8213|52|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|KCGM VIRTU MATCHIT ATS|KCGM|2500|12|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|LATS THE BARCLAYS ATS|LATS|3500|32|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|MLIX INSTINCT X|MLIX|2574|8|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|MSPL MS POOL (ATS-4)|MSPL|2200|13|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|SGMT SIGMA X2|SGMT|3547|18|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|UBSA UBS ATS|UBSA|9561|76|2019-06-24
NMS Tier 1|FM|iShares MSCI Frontier 100 Fund|XSTM CROSSSTREAM|XSTM|220|2|2019-06-24
NMS Tier 1|FMAT|Fidelity MSCI Materials Index ETF|CROS CROSSFINDER|CROS|634|5|2019-06-24
NMS Tier 1|FMAT|Fidelity MSCI Materials Index ETF|DBAX SUPERX ATS|DBAX|1000|1|2019-06-24
NMS Tier 1|FMAT|Fidelity MSCI Materials Index ETF|IATS IBKR ATS|IATS|21|2|2019-06-24
NMS Tier 1|FMAT|Fidelity MSCI Materials Index ETF|SGMT SIGMA X2|SGMT|1000|1|2019-06-24
NMS Tier 1|FMAT|Fidelity MSCI Materials Index ETF|UBSA UBS ATS|UBSA|649|6|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|BIDS BIDS ATS|BIDS|4900|4|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|CODA CODA|CODA|2048|11|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|CROS CROSSFINDER|CROS|35569|94|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|DBAX SUPERX ATS|DBAX|18200|95|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|EBXL LEVEL ATS|EBXL|36610|157|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|ICBX CBX|ICBX|1800|4|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|ITGP POSIT|ITGP|200|2|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|JPMX JPM-X|JPMX|6313|17|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|KCGM VIRTU MATCHIT ATS|KCGM|11067|25|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|LATS THE BARCLAYS ATS|LATS|21400|67|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|MLIX INSTINCT X|MLIX|12207|32|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|MSPL MS POOL (ATS-4)|MSPL|2200|12|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|SGMT SIGMA X2|SGMT|5962|38|2019-06-24
NMS Tier 1|FMB|First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF|XSTM CROSSSTREAM|XSTM|1682|5|2019-06-24
NMS Tier 1|FMC|FMC Corporation|BIDS BIDS ATS|BIDS|106301|101|2019-06-24
NMS Tier 1|FMC|FMC Corporation|BLKX INSTINET BLOCKCROSS|BLKX|11652|2|2019-06-24
NMS Tier 1|FMC|FMC Corporation|CBLC CITIBLOC|CBLC|7900|1|2019-06-24
NMS Tier 1|FMC|FMC Corporation|CODA CODA|CODA|6405|55|2019-06-24
NMS Tier 1|FMC|FMC Corporation|CROS CROSSFINDER|CROS|83597|649|2019-06-24
NMS Tier 1|FMC|FMC Corporation|DBAX SUPERX ATS|DBAX|76800|441|2019-06-24
NMS Tier 1|FMC|FMC Corporation|EBXL LEVEL ATS|EBXL|31026|277|2019-06-24
NMS Tier 1|FMC|FMC Corporation|IATS IBKR ATS|IATS|2317|23|2019-06-24
NMS Tier 1|FMC|FMC Corporation|ICBX CBX|ICBX|17700|161|2019-06-24
NMS Tier 1|FMC|FMC Corporation|INCR INTELLIGENT CROSS LLC|INCR|7212|48|2019-06-24
NMS Tier 1|FMC|FMC Corporation|ITGP POSIT|ITGP|103900|174|2019-06-24
NMS Tier 1|FMC|FMC Corporation|JPBX JPB-X|JPBX|37496|488|2019-06-24
NMS Tier 1|FMC|FMC Corporation|JPMX JPM-X|JPMX|145180|894|2019-06-24
NMS Tier 1|FMC|FMC Corporation|KCGM VIRTU MATCHIT ATS|KCGM|5048|53|2019-06-24
NMS Tier 1|FMC|FMC Corporation|LATS THE BARCLAYS ATS|LATS|29700|239|2019-06-24
NMS Tier 1|FMC|FMC Corporation|LMNX LUMINEX ATS|LMNX|23100|3|2019-06-24
NMS Tier 1|FMC|FMC Corporation|LQNA LIQUIDNET H2O ATS|LQNA|59000|8|2019-06-24
NMS Tier 1|FMC|FMC Corporation|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|7400|1|2019-06-24
NMS Tier 1|FMC|FMC Corporation|MLIX INSTINCT X|MLIX|20889|96|2019-06-24
NMS Tier 1|FMC|FMC Corporation|MSPL MS POOL (ATS-4)|MSPL|67900|515|2019-06-24
NMS Tier 1|FMC|FMC Corporation|MSRP MS RPOOL (ATS-6)|MSRP|8700|71|2019-06-24
NMS Tier 1|FMC|FMC Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|70000|506|2019-06-24
NMS Tier 1|FMC|FMC Corporation|SGMT SIGMA X2|SGMT|94107|785|2019-06-24
NMS Tier 1|FMC|FMC Corporation|UBSA UBS ATS|UBSA|269529|3071|2019-06-24
NMS Tier 1|FMC|FMC Corporation|XIST INSTINET CROSSING|XIST|2900|2|2019-06-24
NMS Tier 1|FMC|FMC Corporation|XSTM CROSSSTREAM|XSTM|10720|47|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|BIDS BIDS ATS|BIDS|8500|59|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|CODA CODA|CODA|798|3|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|CROS CROSSFINDER|CROS|79918|600|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|DBAX SUPERX ATS|DBAX|37600|255|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|EBXL LEVEL ATS|EBXL|102252|743|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|IATS IBKR ATS|IATS|5814|17|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|ICBX CBX|ICBX|78400|527|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|INCR INTELLIGENT CROSS LLC|INCR|14787|129|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|ITGP POSIT|ITGP|38200|230|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|JPBX JPB-X|JPBX|27840|239|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|JPMX JPM-X|JPMX|188820|1170|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|KCGM VIRTU MATCHIT ATS|KCGM|15497|125|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|LATS THE BARCLAYS ATS|LATS|170099|1144|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|MLIX INSTINCT X|MLIX|43721|282|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|MSPL MS POOL (ATS-4)|MSPL|129800|553|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|MSRP MS RPOOL (ATS-6)|MSRP|6400|42|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|72500|351|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|SGMT SIGMA X2|SGMT|152962|950|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|UBSA UBS ATS|UBSA|326261|2345|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|WDNX XE|WDNX|1498|2|2019-06-24
NMS Tier 1|FNB|F.N.B. Corp|XSTM CROSSSTREAM|XSTM|3355|29|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|CROS CROSSFINDER|CROS|1975|20|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|DBAX SUPERX ATS|DBAX|1600|15|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|EBXL LEVEL ATS|EBXL|3200|32|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|ITGP POSIT|ITGP|300|3|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|JPMX JPM-X|JPMX|1500|2|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|KCGM VIRTU MATCHIT ATS|KCGM|461|6|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|LATS THE BARCLAYS ATS|LATS|4100|31|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|MLIX INSTINCT X|MLIX|200|1|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|SGMT SIGMA X2|SGMT|558|6|2019-06-24
NMS Tier 1|FNCL|Fidelity MSCI Financials Index ETF|UBSA UBS ATS|UBSA|1699|16|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|BIDS BIDS ATS|BIDS|142600|104|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|39900|3|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|CODA CODA|CODA|4400|40|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|CROS CROSSFINDER|CROS|128215|718|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|DBAX SUPERX ATS|DBAX|78800|618|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|EBXL LEVEL ATS|EBXL|103401|640|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|IATS IBKR ATS|IATS|8980|48|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|ICBX CBX|ICBX|13700|125|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|INCR INTELLIGENT CROSS LLC|INCR|9125|62|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|ITGP POSIT|ITGP|25500|105|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|JPBX JPB-X|JPBX|92737|901|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|JPMX JPM-X|JPMX|118375|747|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|33645|211|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|LATS THE BARCLAYS ATS|LATS|77500|436|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|119500|13|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|132200|9|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|MLIX INSTINCT X|MLIX|11766|71|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|MSPL MS POOL (ATS-4)|MSPL|184900|1119|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|22500|197|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|52700|384|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|SGMT SIGMA X2|SGMT|94641|815|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|UBSA UBS ATS|UBSA|290456|2583|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|XIST INSTINET CROSSING|XIST|800|2|2019-06-24
NMS Tier 1|FND|Floor & Decor Holdings, Inc.|XSTM CROSSSTREAM|XSTM|13038|52|2019-06-24
