tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|A|Agilent Technologies Inc.|BIDS BIDS ATS|BIDS|74079|86|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|BLKX INSTINET BLOCKCROSS|BLKX|24100|3|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|CODA CODA|CODA|7641|67|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|CROS CROSSFINDER|CROS|215366|1651|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|DBAX SUPERX ATS|DBAX|137100|636|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|EBXL LEVEL ATS|EBXL|105700|405|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|IATS IBKR ATS|IATS|6975|43|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|ICBX CBX|ICBX|10120|94|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|INCR INTELLIGENT CROSS LLC|INCR|5052|47|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|ITGP POSIT|ITGP|30200|195|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|JPBX JPB-X|JPBX|40209|376|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|JPMX JPM-X|JPMX|252423|1220|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|KCGM VIRTU MATCHIT ATS|KCGM|29686|229|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|LATS THE BARCLAYS ATS|LATS|73200|398|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|LQNA LIQUIDNET H2O ATS|LQNA|26000|4|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|MLIX INSTINCT X|MLIX|46715|124|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|MSPL MS POOL (ATS-4)|MSPL|108000|663|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|MSRP MS RPOOL (ATS-6)|MSRP|73900|554|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|123300|573|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|SGMT SIGMA X2|SGMT|144397|926|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|UBSA UBS ATS|UBSA|469413|3090|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|XIST INSTINET CROSSING|XIST|23800|2|2019-06-17
NMS Tier 1|A|Agilent Technologies Inc.|XSTM CROSSSTREAM|XSTM|15461|60|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|BIDS BIDS ATS|BIDS|5800|28|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|CODA CODA|CODA|4231|28|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|CROS CROSSFINDER|CROS|132206|864|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|DBAX SUPERX ATS|DBAX|55600|384|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|EBXL LEVEL ATS|EBXL|74602|511|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|IATS IBKR ATS|IATS|35785|129|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|ICBX CBX|ICBX|8600|82|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|INCR INTELLIGENT CROSS LLC|INCR|21923|164|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|ITGP POSIT|ITGP|19300|100|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|JPBX JPB-X|JPBX|52072|773|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|JPMX JPM-X|JPMX|58381|485|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|KCGM VIRTU MATCHIT ATS|KCGM|48198|370|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|LATS THE BARCLAYS ATS|LATS|73000|565|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|LQNA LIQUIDNET H2O ATS|LQNA|6900|1|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|MLIX INSTINCT X|MLIX|29902|208|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|MSPL MS POOL (ATS-4)|MSPL|96600|510|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|MSRP MS RPOOL (ATS-6)|MSRP|38900|341|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|112900|471|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|SGMT SIGMA X2|SGMT|75178|645|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|UBSA UBS ATS|UBSA|399079|3312|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|XIST INSTINET CROSSING|XIST|22|1|2019-06-17
NMS Tier 1|AA|Alcoa Corporation|XSTM CROSSSTREAM|XSTM|16802|51|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|BIDS BIDS ATS|BIDS|44900|102|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|5700|1|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|CODA CODA|CODA|6367|54|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|CROS CROSSFINDER|CROS|395708|2680|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|DBAX SUPERX ATS|DBAX|259200|1114|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|EBXL LEVEL ATS|EBXL|146662|960|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|IATS IBKR ATS|IATS|98478|349|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|ICBX CBX|ICBX|25200|165|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|40060|232|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|ITGP POSIT|ITGP|93800|402|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|JPBX JPB-X|JPBX|53295|820|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|JPMX JPM-X|JPMX|171139|1088|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|49312|243|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|136900|863|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|MLIX INSTINCT X|MLIX|67655|332|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|156100|748|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|165300|931|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|191200|798|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|SGMT SIGMA X2|SGMT|183947|1243|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|UBSA UBS ATS|UBSA|629713|4658|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|WDNX XE|WDNX|316|1|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|XIST INSTINET CROSSING|XIST|3600|3|2019-06-17
NMS Tier 1|AAL|American Airlines Group Inc. Common Stock|XSTM CROSSSTREAM|XSTM|131341|389|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|BIDS BIDS ATS|BIDS|25900|84|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|CODA CODA|CODA|1754|11|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|CROS CROSSFINDER|CROS|137166|1383|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|DBAX SUPERX ATS|DBAX|75900|637|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|EBXL LEVEL ATS|EBXL|29000|254|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|IATS IBKR ATS|IATS|8151|69|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|ICBX CBX|ICBX|7400|67|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|INCR INTELLIGENT CROSS LLC|INCR|1200|15|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|ITGP POSIT|ITGP|37900|138|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|JPBX JPB-X|JPBX|23276|384|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|JPMX JPM-X|JPMX|90896|985|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|KCGM VIRTU MATCHIT ATS|KCGM|15240|260|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|LATS THE BARCLAYS ATS|LATS|35900|304|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|LQNA LIQUIDNET H2O ATS|LQNA|21600|1|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|MLIX INSTINCT X|MLIX|10600|85|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|MSPL MS POOL (ATS-4)|MSPL|57300|459|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|MSRP MS RPOOL (ATS-6)|MSRP|36600|344|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|75100|521|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|SGMT SIGMA X2|SGMT|58276|645|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|UBSA UBS ATS|UBSA|231561|3324|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|XIST INSTINET CROSSING|XIST|626|2|2019-06-17
NMS Tier 1|AAP|ADVANCE AUTO PARTS INC|XSTM CROSSSTREAM|XSTM|3111|20|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|BIDS BIDS ATS|BIDS|327200|314|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|36778|6|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|CODA CODA|CODA|45104|362|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|CROS CROSSFINDER|CROS|818604|7057|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|DBAX SUPERX ATS|DBAX|278000|2206|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|EBXL LEVEL ATS|EBXL|339687|2434|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|IATS IBKR ATS|IATS|861240|6688|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|ICBX CBX|ICBX|54565|377|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|10327|65|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|ITGP POSIT|ITGP|108000|579|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|JPBX JPB-X|JPBX|242637|2094|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|JPMX JPM-X|JPMX|453784|2769|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|115421|1349|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|337000|2626|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|124300|16|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|MLIX INSTINCT X|MLIX|358355|1226|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|304100|1828|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|79200|473|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|163900|682|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|SGMT SIGMA X2|SGMT|343533|3209|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|UBSA UBS ATS|UBSA|1762024|17502|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|USTK USTOCKTRADE SECURITIES, INC.|USTK|284|18|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|WDNX XE|WDNX|22679|5|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|XIST INSTINET CROSSING|XIST|56971|5|2019-06-17
NMS Tier 1|AAPL|Apple Inc. Common Stock|XSTM CROSSSTREAM|XSTM|402027|1065|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|CROS CROSSFINDER|CROS|75156|395|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|DBAX SUPERX ATS|DBAX|53500|303|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|EBXL LEVEL ATS|EBXL|37000|210|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|IATS IBKR ATS|IATS|386|10|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|ICBX CBX|ICBX|23248|118|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|INCR INTELLIGENT CROSS LLC|INCR|3700|20|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|ITGP POSIT|ITGP|17900|78|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|JPMX JPM-X|JPMX|12493|67|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|KCGM VIRTU MATCHIT ATS|KCGM|10963|61|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|LATS THE BARCLAYS ATS|LATS|95600|424|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|LQNA LIQUIDNET H2O ATS|LQNA|12600|1|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|MLIX INSTINCT X|MLIX|10600|64|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|MSPL MS POOL (ATS-4)|MSPL|22600|98|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|SGMT SIGMA X2|SGMT|39840|214|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|UBSA UBS ATS|UBSA|148660|731|2019-06-17
NMS Tier 1|AAXJ|iShares MSCI All Country Asia ex Japan ETF|XSTM CROSSSTREAM|XSTM|1536|7|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|BIDS BIDS ATS|BIDS|22400|43|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|BLKX INSTINET BLOCKCROSS|BLKX|42958|3|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|CBLC CITIBLOC|CBLC|11641|2|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|CODA CODA|CODA|18622|121|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|CROS CROSSFINDER|CROS|178306|1426|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|DBAX SUPERX ATS|DBAX|61400|495|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|EBXL LEVEL ATS|EBXL|87121|587|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|IATS IBKR ATS|IATS|14111|168|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|ICBX CBX|ICBX|74905|211|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|INCR INTELLIGENT CROSS LLC|INCR|12670|126|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|ITGP POSIT|ITGP|64200|238|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|JPBX JPB-X|JPBX|73255|858|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|JPMX JPM-X|JPMX|141684|1182|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|KCGM VIRTU MATCHIT ATS|KCGM|21201|240|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|LATS THE BARCLAYS ATS|LATS|44400|385|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|LQNA LIQUIDNET H2O ATS|LQNA|32400|3|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|MLIX INSTINCT X|MLIX|46918|365|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|MSPL MS POOL (ATS-4)|MSPL|65700|439|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|MSRP MS RPOOL (ATS-6)|MSRP|82500|707|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|111200|561|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|SGMT SIGMA X2|SGMT|163581|1311|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|UBSA UBS ATS|UBSA|595334|5798|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|WDNX XE|WDNX|4800|2|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|XIST INSTINET CROSSING|XIST|42300|3|2019-06-17
NMS Tier 1|ABBV|ABBVIE INC.|XSTM CROSSSTREAM|XSTM|95525|356|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|BIDS BIDS ATS|BIDS|38100|12|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|CODA CODA|CODA|1351|8|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|CROS CROSSFINDER|CROS|75744|870|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|DBAX SUPERX ATS|DBAX|32400|299|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|EBXL LEVEL ATS|EBXL|18500|156|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|IATS IBKR ATS|IATS|2455|24|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|ICBX CBX|ICBX|5400|49|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|INCR INTELLIGENT CROSS LLC|INCR|600|6|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|ITGP POSIT|ITGP|20800|49|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|JPBX JPB-X|JPBX|23770|541|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|JPMX JPM-X|JPMX|75636|526|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|KCGM VIRTU MATCHIT ATS|KCGM|5557|68|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|LATS THE BARCLAYS ATS|LATS|15100|141|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|LMNX LUMINEX ATS|LMNX|7300|1|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|LQNA LIQUIDNET H2O ATS|LQNA|25100|2|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|MLIX INSTINCT X|MLIX|17950|148|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|MSPL MS POOL (ATS-4)|MSPL|23600|182|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|MSRP MS RPOOL (ATS-6)|MSRP|11000|98|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|46200|317|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|SGMT SIGMA X2|SGMT|22713|296|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|UBSA UBS ATS|UBSA|77353|1099|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|XIST INSTINET CROSSING|XIST|800|2|2019-06-17
NMS Tier 1|ABC|AmerisourceBergen Corp.|XSTM CROSSSTREAM|XSTM|4335|25|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|BIDS BIDS ATS|BIDS|7300|26|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|CODA CODA|CODA|1900|12|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|CROS CROSSFINDER|CROS|45595|508|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|DBAX SUPERX ATS|DBAX|60900|493|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|EBXL LEVEL ATS|EBXL|18877|180|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|IATS IBKR ATS|IATS|2410|64|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|ICBX CBX|ICBX|2400|22|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|791|5|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|ITGP POSIT|ITGP|15200|46|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|JPBX JPB-X|JPBX|9345|149|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|JPMX JPM-X|JPMX|44932|724|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|4978|83|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|16800|143|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|MLIX INSTINCT X|MLIX|8491|44|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|40100|342|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|3800|22|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|9400|81|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|SGMT SIGMA X2|SGMT|21496|290|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|UBSA UBS ATS|UBSA|101412|1441|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|USTK USTOCKTRADE SECURITIES, INC.|USTK|3|2|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|XIST INSTINET CROSSING|XIST|6776|4|2019-06-17
NMS Tier 1|ABMD|ABIOMED, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|5600|15|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|BIDS BIDS ATS|BIDS|58000|85|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|BLKX INSTINET BLOCKCROSS|BLKX|5000|1|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|CODA CODA|CODA|5293|36|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|CROS CROSSFINDER|CROS|270330|2172|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|DBAX SUPERX ATS|DBAX|111900|699|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|EBXL LEVEL ATS|EBXL|187262|761|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|IATS IBKR ATS|IATS|11907|70|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|ICBX CBX|ICBX|30322|127|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|INCR INTELLIGENT CROSS LLC|INCR|6375|89|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|ITGP POSIT|ITGP|57500|289|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|JPBX JPB-X|JPBX|93584|820|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|JPMX JPM-X|JPMX|223586|1401|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|KCGM VIRTU MATCHIT ATS|KCGM|30935|261|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|LATS THE BARCLAYS ATS|LATS|100700|786|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|LMNX LUMINEX ATS|LMNX|60730|3|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|LQNA LIQUIDNET H2O ATS|LQNA|5800|1|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|MLIX INSTINCT X|MLIX|72300|448|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|MSPL MS POOL (ATS-4)|MSPL|95900|546|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|MSRP MS RPOOL (ATS-6)|MSRP|353300|2145|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|140100|471|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|SGMT SIGMA X2|SGMT|202025|1863|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|UBSA UBS ATS|UBSA|594267|5933|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|USTK USTOCKTRADE SECURITIES, INC.|USTK|6|1|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|WDNX XE|WDNX|6398|6|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|XIST INSTINET CROSSING|XIST|33000|2|2019-06-17
NMS Tier 1|ABT|Abbott Laboratories|XSTM CROSSSTREAM|XSTM|28871|136|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|BIDS BIDS ATS|BIDS|4200|5|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|CROS CROSSFINDER|CROS|8069|118|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|DBAX SUPERX ATS|DBAX|2500|23|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|EBXL LEVEL ATS|EBXL|6700|60|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|IATS IBKR ATS|IATS|3832|18|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|ICBX CBX|ICBX|1400|11|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|ITGP POSIT|ITGP|4500|21|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|JPBX JPB-X|JPBX|2624|37|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|JPMX JPM-X|JPMX|18684|171|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|6291|72|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|2500|22|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|MLIX INSTINCT X|MLIX|5700|35|2019-06-17
NMS Tier 1|ACA|Arcosa, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|11400|98|2019-06-17
