tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|CBT|Cabot Corporation|KCGM VIRTU MATCHIT ATS|KCGM|2576|42|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|LATS THE BARCLAYS ATS|LATS|14300|118|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|LQNA LIQUIDNET H2O ATS|LQNA|15000|3|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|MLIX INSTINCT X|MLIX|9812|68|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|MSPL MS POOL (ATS-4)|MSPL|47900|288|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|MSRP MS RPOOL (ATS-6)|MSRP|22400|170|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|12900|104|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|SGMT SIGMA X2|SGMT|29465|258|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|UBSA UBS ATS|UBSA|76192|1169|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|XIST INSTINET CROSSING|XIST|200|1|2019-07-01
NMS Tier 1|CBT|Cabot Corporation|XSTM CROSSSTREAM|XSTM|2295|17|2019-07-01
NMS Tier 1|CC|The Chemours Company|BIDS BIDS ATS|BIDS|211200|164|2019-07-01
NMS Tier 1|CC|The Chemours Company|BLKX INSTINET BLOCKCROSS|BLKX|10000|1|2019-07-01
NMS Tier 1|CC|The Chemours Company|CODA CODA|CODA|13091|82|2019-07-01
NMS Tier 1|CC|The Chemours Company|CROS CROSSFINDER|CROS|103839|840|2019-07-01
NMS Tier 1|CC|The Chemours Company|DBAX SUPERX ATS|DBAX|69000|412|2019-07-01
NMS Tier 1|CC|The Chemours Company|EBXL LEVEL ATS|EBXL|59200|419|2019-07-01
NMS Tier 1|CC|The Chemours Company|IATS IBKR ATS|IATS|21573|116|2019-07-01
NMS Tier 1|CC|The Chemours Company|ICBX CBX|ICBX|8309|69|2019-07-01
NMS Tier 1|CC|The Chemours Company|INCR INTELLIGENT CROSS LLC|INCR|5977|57|2019-07-01
NMS Tier 1|CC|The Chemours Company|ITGP POSIT|ITGP|15300|107|2019-07-01
NMS Tier 1|CC|The Chemours Company|JPBX JPB-X|JPBX|58542|317|2019-07-01
NMS Tier 1|CC|The Chemours Company|JPMX JPM-X|JPMX|232264|1230|2019-07-01
NMS Tier 1|CC|The Chemours Company|KCGM VIRTU MATCHIT ATS|KCGM|30162|192|2019-07-01
NMS Tier 1|CC|The Chemours Company|LATS THE BARCLAYS ATS|LATS|69900|466|2019-07-01
NMS Tier 1|CC|The Chemours Company|LQNA LIQUIDNET H2O ATS|LQNA|36100|2|2019-07-01
NMS Tier 1|CC|The Chemours Company|MLIX INSTINCT X|MLIX|20496|125|2019-07-01
NMS Tier 1|CC|The Chemours Company|MSPL MS POOL (ATS-4)|MSPL|117900|662|2019-07-01
NMS Tier 1|CC|The Chemours Company|MSRP MS RPOOL (ATS-6)|MSRP|5600|55|2019-07-01
NMS Tier 1|CC|The Chemours Company|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|96700|614|2019-07-01
NMS Tier 1|CC|The Chemours Company|SGMT SIGMA X2|SGMT|152231|1384|2019-07-01
NMS Tier 1|CC|The Chemours Company|UBSA UBS ATS|UBSA|276387|2301|2019-07-01
NMS Tier 1|CC|The Chemours Company|XIST INSTINET CROSSING|XIST|1800|2|2019-07-01
NMS Tier 1|CC|The Chemours Company|XSTM CROSSSTREAM|XSTM|3943|19|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|BIDS BIDS ATS|BIDS|81700|54|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|CODA CODA|CODA|6760|52|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|CROS CROSSFINDER|CROS|170181|1815|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|DBAX SUPERX ATS|DBAX|66000|569|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|EBXL LEVEL ATS|EBXL|50990|453|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|IATS IBKR ATS|IATS|8494|105|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|ICBX CBX|ICBX|13186|118|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|INCR INTELLIGENT CROSS LLC|INCR|3286|33|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|ITGP POSIT|ITGP|37900|92|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|JPBX JPB-X|JPBX|136928|673|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|JPMX JPM-X|JPMX|142414|1593|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|KCGM VIRTU MATCHIT ATS|KCGM|23016|255|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|LATS THE BARCLAYS ATS|LATS|34500|285|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|LMNX LUMINEX ATS|LMNX|113659|2|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|MLIX INSTINCT X|MLIX|23118|184|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|MSPL MS POOL (ATS-4)|MSPL|77100|654|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|MSRP MS RPOOL (ATS-6)|MSRP|54400|528|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|36800|269|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|SGMT SIGMA X2|SGMT|41810|454|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|UBSA UBS ATS|UBSA|465221|5420|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|XIST INSTINET CROSSING|XIST|1200|3|2019-07-01
NMS Tier 1|CCI|Crown Castle Intl. Corp.|XSTM CROSSSTREAM|XSTM|48495|138|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|BIDS BIDS ATS|BIDS|101190|100|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|BLKX INSTINET BLOCKCROSS|BLKX|5000|1|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|CBLC CITIBLOC|CBLC|17900|2|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|CODA CODA|CODA|11241|94|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|CROS CROSSFINDER|CROS|111682|714|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|DBAX SUPERX ATS|DBAX|36900|252|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|EBXL LEVEL ATS|EBXL|38100|319|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|IATS IBKR ATS|IATS|2776|16|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|ICBX CBX|ICBX|17327|135|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|INCR INTELLIGENT CROSS LLC|INCR|5575|59|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|ITGP POSIT|ITGP|61200|90|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|JPBX JPB-X|JPBX|33423|315|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|JPMX JPM-X|JPMX|93178|642|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|KCGM VIRTU MATCHIT ATS|KCGM|8475|82|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|LATS THE BARCLAYS ATS|LATS|37600|333|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|MLIX INSTINCT X|MLIX|27774|218|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|MSPL MS POOL (ATS-4)|MSPL|79800|581|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|MSRP MS RPOOL (ATS-6)|MSRP|22200|105|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|63000|351|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|SGMT SIGMA X2|SGMT|90134|767|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|UBSA UBS ATS|UBSA|216217|2378|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|XIST INSTINET CROSSING|XIST|900|1|2019-07-01
NMS Tier 1|CCK|Crown Holdings Inc.|XSTM CROSSSTREAM|XSTM|4343|33|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|BIDS BIDS ATS|BIDS|52800|56|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|BLKX INSTINET BLOCKCROSS|BLKX|10000|2|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|CODA CODA|CODA|30132|252|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|CROS CROSSFINDER|CROS|298174|2620|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|DBAX SUPERX ATS|DBAX|85700|573|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|EBXL LEVEL ATS|EBXL|121929|890|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|IATS IBKR ATS|IATS|14870|91|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|ICBX CBX|ICBX|29235|251|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|INCR INTELLIGENT CROSS LLC|INCR|11257|110|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|ITGP POSIT|ITGP|28200|211|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|JPBX JPB-X|JPBX|125129|845|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|JPMX JPM-X|JPMX|153682|1328|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|KCGM VIRTU MATCHIT ATS|KCGM|17730|167|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|LATS THE BARCLAYS ATS|LATS|68100|511|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|LQNA LIQUIDNET H2O ATS|LQNA|2500|1|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|MLIX INSTINCT X|MLIX|24914|157|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|MSPL MS POOL (ATS-4)|MSPL|145500|1007|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|MSRP MS RPOOL (ATS-6)|MSRP|33200|296|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|67200|426|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|SGMT SIGMA X2|SGMT|95783|901|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|UBSA UBS ATS|UBSA|366251|3746|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|XIST INSTINET CROSSING|XIST|4700|4|2019-07-01
NMS Tier 1|CCL|Carnival Corporation|XSTM CROSSSTREAM|XSTM|33523|159|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|BIDS BIDS ATS|BIDS|13800|52|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|CODA CODA|CODA|2073|11|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|CROS CROSSFINDER|CROS|45992|320|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|DBAX SUPERX ATS|DBAX|47700|334|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|EBXL LEVEL ATS|EBXL|65763|220|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|IATS IBKR ATS|IATS|5799|26|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|ICBX CBX|ICBX|5100|43|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|INCR INTELLIGENT CROSS LLC|INCR|466|3|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|ITGP POSIT|ITGP|19400|54|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|JPBX JPB-X|JPBX|8587|146|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|JPMX JPM-X|JPMX|49498|340|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|KCGM VIRTU MATCHIT ATS|KCGM|14976|82|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|LATS THE BARCLAYS ATS|LATS|23500|188|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|LQNA LIQUIDNET H2O ATS|LQNA|16200|2|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|MLIX INSTINCT X|MLIX|9504|67|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|MSPL MS POOL (ATS-4)|MSPL|126900|941|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|MSRP MS RPOOL (ATS-6)|MSRP|36700|178|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|51400|320|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|SGMT SIGMA X2|SGMT|18956|185|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|UBSA UBS ATS|UBSA|148386|1217|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|XIST INSTINET CROSSING|XIST|1100|2|2019-07-01
NMS Tier 1|CDAY|Ceridian HCM Holding|XSTM CROSSSTREAM|XSTM|2494|6|2019-07-01
NMS Tier 1|CDC|VictoryShares US EQ Income Enhanced Volatility Wtd ETF|CROS CROSSFINDER|CROS|1245|13|2019-07-01
NMS Tier 1|CDC|VictoryShares US EQ Income Enhanced Volatility Wtd ETF|DBAX SUPERX ATS|DBAX|600|6|2019-07-01
NMS Tier 1|CDC|VictoryShares US EQ Income Enhanced Volatility Wtd ETF|EBXL LEVEL ATS|EBXL|700|7|2019-07-01
NMS Tier 1|CDC|VictoryShares US EQ Income Enhanced Volatility Wtd ETF|LATS THE BARCLAYS ATS|LATS|700|7|2019-07-01
NMS Tier 1|CDC|VictoryShares US EQ Income Enhanced Volatility Wtd ETF|UBSA UBS ATS|UBSA|4569|28|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|BIDS BIDS ATS|BIDS|563102|152|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|27800|5|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|CODA CODA|CODA|9975|20|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|CROS CROSSFINDER|CROS|389567|2177|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|DBAX SUPERX ATS|DBAX|223700|944|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|EBXL LEVEL ATS|EBXL|422084|1249|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|IATS IBKR ATS|IATS|10514|50|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|ICBX CBX|ICBX|34500|286|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|INCR INTELLIGENT CROSS LLC|INCR|113027|710|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|ITGP POSIT|ITGP|64300|265|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|JPBX JPB-X|JPBX|158768|1101|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|JPMX JPM-X|JPMX|673554|1422|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|98676|518|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|LATS THE BARCLAYS ATS|LATS|317200|1745|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|LMNX LUMINEX ATS|LMNX|19416|1|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|84900|5|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|79100|4|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|MLIX INSTINCT X|MLIX|150868|595|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|MSPL MS POOL (ATS-4)|MSPL|813700|1864|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|98100|458|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|191400|526|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|SGMT SIGMA X2|SGMT|564929|3537|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|UBSA UBS ATS|UBSA|1177746|6492|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|USTK USTOCKTRADE SECURITIES, INC.|USTK|100|1|2019-07-01
NMS Tier 1|CDEV|Centennial Resource Development, Inc. Class A Common Stock|XSTM CROSSSTREAM|XSTM|35838|62|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|BIDS BIDS ATS|BIDS|5400|44|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|CODA CODA|CODA|1131|11|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|CROS CROSSFINDER|CROS|41824|418|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|DBAX SUPERX ATS|DBAX|15000|136|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|EBXL LEVEL ATS|EBXL|38100|256|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|IATS IBKR ATS|IATS|812|8|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|ICBX CBX|ICBX|2900|29|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|400|4|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|ITGP POSIT|ITGP|3000|22|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|JPBX JPB-X|JPBX|22212|236|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|JPMX JPM-X|JPMX|38341|339|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|2553|16|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|21500|185|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|100|1|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|MLIX INSTINCT X|MLIX|17750|104|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|28900|206|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|1900|17|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|32300|251|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|SGMT SIGMA X2|SGMT|16056|179|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|UBSA UBS ATS|UBSA|72902|932|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|XIST INSTINET CROSSING|XIST|400|1|2019-07-01
NMS Tier 1|CDK|CDK Global, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|300|3|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|BIDS BIDS ATS|BIDS|121300|226|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|44000|1|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|CODA CODA|CODA|6353|26|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|CROS CROSSFINDER|CROS|146224|1270|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|DBAX SUPERX ATS|DBAX|125800|683|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|EBXL LEVEL ATS|EBXL|108951|522|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|IATS IBKR ATS|IATS|21129|156|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|ICBX CBX|ICBX|6581|58|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|1340|9|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|ITGP POSIT|ITGP|23400|136|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|JPBX JPB-X|JPBX|36721|639|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|JPMX JPM-X|JPMX|144092|1156|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|21016|181|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|42600|317|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|MLIX INSTINCT X|MLIX|12104|70|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|96000|731|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|52000|417|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|115700|619|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|SGMT SIGMA X2|SGMT|110076|1030|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|UBSA UBS ATS|UBSA|284235|2577|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|WDNX XE|WDNX|345|1|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|XIST INSTINET CROSSING|XIST|12455|4|2019-07-01
NMS Tier 1|CDNS|Cadence Design Systems, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|10281|56|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|BIDS BIDS ATS|BIDS|4200|21|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|CODA CODA|CODA|383|6|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|CROS CROSSFINDER|CROS|36808|359|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|DBAX SUPERX ATS|DBAX|25900|239|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|EBXL LEVEL ATS|EBXL|32380|296|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|IATS IBKR ATS|IATS|2858|12|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|ICBX CBX|ICBX|2000|20|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|INCR INTELLIGENT CROSS LLC|INCR|1501|16|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|ITGP POSIT|ITGP|8000|22|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|JPBX JPB-X|JPBX|15317|183|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|JPMX JPM-X|JPMX|37449|389|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|6241|55|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|LATS THE BARCLAYS ATS|LATS|11900|112|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|MLIX INSTINCT X|MLIX|4400|42|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|MSPL MS POOL (ATS-4)|MSPL|22100|184|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|8400|71|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|12400|114|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|SGMT SIGMA X2|SGMT|24129|294|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|UBSA UBS ATS|UBSA|95133|1183|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|USTK USTOCKTRADE SECURITIES, INC.|USTK|10|2|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|XIST INSTINET CROSSING|XIST|1230|2|2019-07-01
NMS Tier 1|CDW|CDW Corporation Common Stock|XSTM CROSSSTREAM|XSTM|3450|24|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|BIDS BIDS ATS|BIDS|47300|87|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|9400|1|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|CBLC CITIBLOC|CBLC|33600|2|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|CODA CODA|CODA|3237|21|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|CROS CROSSFINDER|CROS|54501|476|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|DBAX SUPERX ATS|DBAX|45800|283|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|EBXL LEVEL ATS|EBXL|36300|192|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|IATS IBKR ATS|IATS|1200|22|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|ICBX CBX|ICBX|7000|52|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|INCR INTELLIGENT CROSS LLC|INCR|1200|12|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|ITGP POSIT|ITGP|10300|62|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|JPBX JPB-X|JPBX|14237|162|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|JPMX JPM-X|JPMX|70053|415|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|8381|30|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|LATS THE BARCLAYS ATS|LATS|18000|159|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|4000|1|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|MLIX INSTINCT X|MLIX|13834|82|2019-07-01
NMS Tier 1|CE|Celanese Corporation Common Stock|MSPL MS POOL (ATS-4)|MSPL|34300|288|2019-07-01
