tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|CHHE|China Health Industries Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|800|1|2019-06-03
OTC|CHKDG|Chesapeake Energy Corporation Cumulative Convertible Preferred Stock 2005B|OTCX OTC LINK ECN ATS|OTCX|377|3|2019-06-03
OTC|CHKKF|Chakana Copper Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|9000|2|2019-06-03
OTC|CHMD|Median Group Inc. Common Stock|ARCA GLOBAL OTC|ARCA|9500|1|2019-06-03
OTC|CHME|China Medicine Corporation Common Stock|ARCA GLOBAL OTC|ARCA|4999|1|2019-06-03
OTC|CHMJF|Chemistree Technology Inc Common Shares|ARCA GLOBAL OTC|ARCA|23165|7|2019-06-03
OTC|CHMJF|Chemistree Technology Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|800|1|2019-06-03
OTC|CHNC|China Infrastructure Construction Corporation Common Stock|ARCA GLOBAL OTC|ARCA|500000|1|2019-06-03
OTC|CHNUF|China Education Resources Inc Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|CHOOF|Choom Hldgs Inc Common Shares|ARCA GLOBAL OTC|ARCA|11000|3|2019-06-03
OTC|CHOOF|Choom Hldgs Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|25211|8|2019-06-03
OTC|CHPGF|Chesapeake Gold Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|400|1|2019-06-03
OTC|CHRYY|Chorus Limited Sponsored|ARCA GLOBAL OTC|ARCA|58|1|2019-06-03
OTC|CHYHY|CHR Hansen Hldg A/S SPONSORED ADR (Denmark)|ARCA GLOBAL OTC|ARCA|27298|38|2019-06-03
OTC|CIBEY|Commercial International Bank Ltd Sponsored ADR (Egypt)|ARCA GLOBAL OTC|ARCA|10915|29|2019-06-03
OTC|CIBEY|Commercial International Bank Ltd Sponsored ADR (Egypt)|OTCX OTC LINK ECN ATS|OTCX|10256|13|2019-06-03
OTC|CICHY|China Construction Bank Corporation Unsponsored ADR representing H shares (China)|ARCA GLOBAL OTC|ARCA|41442|96|2019-06-03
OTC|CICHY|China Construction Bank Corporation Unsponsored ADR representing H shares (China)|OTCX OTC LINK ECN ATS|OTCX|2000|1|2019-06-03
OTC|CIHKY|China Merchants Bank Co Ltd American Depository Receipt (Unsponsored)|ARCA GLOBAL OTC|ARCA|10032|22|2019-06-03
OTC|CIHKY|China Merchants Bank Co Ltd American Depository Receipt (Unsponsored)|OTCX OTC LINK ECN ATS|OTCX|800|5|2019-06-03
OTC|CIIT|Tianci International Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|CIIX|Chineseinvestors.com Inc Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|CIIX|Chineseinvestors.com Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|103|1|2019-06-03
OTC|CIOXY|Cielo SA Sponsored ADR  (Brazil)|ARCA GLOBAL OTC|ARCA|672110|795|2019-06-03
OTC|CIOXY|Cielo SA Sponsored ADR  (Brazil)|DBOX DBOT ATS, LLC|DBOX|500|5|2019-06-03
OTC|CIOXY|Cielo SA Sponsored ADR  (Brazil)|OTCX OTC LINK ECN ATS|OTCX|695218|325|2019-06-03
OTC|CJPRY|Central Japan Railway Co Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|5410|24|2019-06-03
OTC|CJPRY|Central Japan Railway Co Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|CJREF|Corus Entertainmt Incorporated Common Stock|ARCA GLOBAL OTC|ARCA|5387|17|2019-06-03
OTC|CJREF|Corus Entertainmt Incorporated Common Stock|OTCX OTC LINK ECN ATS|OTCX|678|2|2019-06-03
OTC|CKHUY|CK Hutchison Holdings LTD American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|38377|102|2019-06-03
OTC|CLCGY|Clicks Group Ltd SPONSORED ADR|ARCA GLOBAL OTC|ARCA|6674|55|2019-06-03
OTC|CLCN|Creative Learning Corp. Common Stock|ARCA GLOBAL OTC|ARCA|5000|1|2019-06-03
OTC|CLDP|CLOUD PEAK ENERGY, INC. Common Stock|OTCX OTC LINK ECN ATS|OTCX|152500|8|2019-06-03
OTC|CLEV|Concrete Leveling Systems Inc. Common Stock|ARCA GLOBAL OTC|ARCA|300|1|2019-06-03
OTC|CLEV|Concrete Leveling Systems Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|550|2|2019-06-03
OTC|CLHG|CIE Holdings LLC Common Unit Membership Int Common Stock|FNCA FNC AG STOCK, LLC|FNCA|300|1|2019-06-03
OTC|CLKA|Clikia Corp. Common Stock|ARCA GLOBAL OTC|ARCA|2500000|6|2019-06-03
OTC|CLLDY|Capitaland Ltd Sponsored American Depositary Shares|ARCA GLOBAL OTC|ARCA|34|11|2019-06-03
OTC|CLOK|Cipherloc Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|27904|11|2019-06-03
OTC|CLOW|Cloudweb, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|679|1|2019-06-03
OTC|CLPBY|Coloplast AS Unsponsored ADR (Denmark)|ARCA GLOBAL OTC|ARCA|26230|60|2019-06-03
OTC|CLPBY|Coloplast AS Unsponsored ADR (Denmark)|OTCX OTC LINK ECN ATS|OTCX|5252|7|2019-06-03
OTC|CLPHY|CLP Holdings Ltd Sponsored ADR|ARCA GLOBAL OTC|ARCA|15384|33|2019-06-03
OTC|CLRYF|Clarocity Corporation Common Shares|ARCA GLOBAL OTC|ARCA|78000|2|2019-06-03
OTC|CLRYF|Clarocity Corporation Common Shares|OTCX OTC LINK ECN ATS|OTCX|179|1|2019-06-03
OTC|CLSH|CLS Holdings USA, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|39975|11|2019-06-03
OTC|CLSH|CLS Holdings USA, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|64709|11|2019-06-03
OTC|CLSK|Cleanspark, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|32590|35|2019-06-03
OTC|CLSK|Cleanspark, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|124073|91|2019-06-03
OTC|CLVFA|Cloverleaf Kennel Club A Common Stock|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-03
OTC|CLVLY|Clinuvel Pharmaceuticals Ltd Sponsored ADR (Australia)|ARCA GLOBAL OTC|ARCA|75|1|2019-06-03
OTC|CLVLY|Clinuvel Pharmaceuticals Ltd Sponsored ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|300|2|2019-06-03
OTC|CLWD|CloudCommerce, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|49800|4|2019-06-03
OTC|CLWD|CloudCommerce, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|62600|6|2019-06-03
OTC|CLWY|Calloway's Nursery, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|500|1|2019-06-03
OTC|CMCI|China Modern Agricultural Information Inc. Common|ARCA GLOBAL OTC|ARCA|6408|2|2019-06-03
OTC|CMFV|ComF5 International, Inc.  Common Stock|ARCA GLOBAL OTC|ARCA|8800|2|2019-06-03
OTC|CMGO|CMG Holdings Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|120000|2|2019-06-03
OTC|CMGO|CMG Holdings Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|166085|3|2019-06-03
OTC|CMHZ|Banny Cosmic International Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|20000|1|2019-06-03
OTC|CMIM|Changming Industrial Management Group Holding Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|CMKI|CMK Gaming International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|CMPD|CompuMed, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|2500|2|2019-06-03
OTC|CMPGY|Compass Group Plc American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|116453|457|2019-06-03
OTC|CMPGY|Compass Group Plc American Depositary Receipts - Sponsored|DBOX DBOT ATS, LLC|DBOX|379|4|2019-06-03
OTC|CMPGY|Compass Group Plc American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|13452|42|2019-06-03
OTC|CMPY|Comepay, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|700|4|2019-06-03
OTC|CMPY|Comepay, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|175|2|2019-06-03
OTC|CMRO|COMARCO, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|100000|2|2019-06-03
OTC|CMRO|COMARCO, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|93103|1|2019-06-03
OTC|CMSQY|Computershare Ltd Sponsored ADR|ARCA GLOBAL OTC|ARCA|400|2|2019-06-03
OTC|CMWAY|Commonwealth Bank Of Australia Sponsored ADR (Australia)|ARCA GLOBAL OTC|ARCA|3547|24|2019-06-03
OTC|CNAB|United Cannabis Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|500|1|2019-06-03
OTC|CNBX|Cannabics Pharmaceuticals Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2500|1|2019-06-03
OTC|CNNA|Canamed4Pets, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|255000|3|2019-06-03
OTC|CNNEF|Canacol Energy Ltd Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1807|4|2019-06-03
OTC|CNNXF|Cannamerica Brands Corporation Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|21710|8|2019-06-03
OTC|CNNXF|Cannamerica Brands Corporation Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|22500|6|2019-06-03
OTC|CNPOF|Canopy Rivers Inc Sub Voting Shares Class A (Canada)|ARCA GLOBAL OTC|ARCA|4849|21|2019-06-03
OTC|CNPOF|Canopy Rivers Inc Sub Voting Shares Class A (Canada)|OTCX OTC LINK ECN ATS|OTCX|2900|10|2019-06-03
OTC|CNRD|Conrad Industries, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|400|4|2019-06-03
OTC|CNRD|Conrad Industries, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|549|1|2019-06-03
OTC|CNTHP|Connecticut Light & Power Company 6.56% Series 1968 Preferred Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|CNTHP|Connecticut Light & Power Company 6.56% Series 1968 Preferred Stock|OTCX OTC LINK ECN ATS|OTCX|300|2|2019-06-03
OTC|CNVVY|ConvaTec Group plc American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|1785|2|2019-06-03
OTC|CNXXF|Cannex Capital Holdings Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|33020|33|2019-06-03
OTC|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|12672|25|2019-06-03
OTC|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|8416|9|2019-06-03
OTC|COFE|The Coffeesmiths Collective, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|4180|8|2019-06-03
OTC|COHO|Crednology Holding Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000000|2|2019-06-03
OTC|CONC|ConectiSys Corporation Common Stock|ARCA GLOBAL OTC|ARCA|17278|2|2019-06-03
OTC|CORVF|Corvus Gold, Inc. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|2200|2|2019-06-03
OTC|COSM|Cosmos Holdings Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|502|4|2019-06-03
OTC|COTE|Coates International, Ltd. Common Stock|ARCA GLOBAL OTC|ARCA|2190000|7|2019-06-03
OTC|COVTY|Covestro AG ADR - Sponsored (Germany)|ARCA GLOBAL OTC|ARCA|2409|8|2019-06-03
OTC|CPCAY|Cathay Pacific Airways Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|178|3|2019-06-03
OTC|CPOKY|Charoen Pokphand Foods Plc Sponsored ADR (Thailand)|ARCA GLOBAL OTC|ARCA|400|1|2019-06-03
OTC|CPOKY|Charoen Pokphand Foods Plc Sponsored ADR (Thailand)|OTCX OTC LINK ECN ATS|OTCX|3000|2|2019-06-03
OTC|CPPKF|COPPERBANK RES CORP Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|100004|6|2019-06-03
OTC|CPPKF|COPPERBANK RES CORP Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|20000|2|2019-06-03
OTC|CPPXF|Continental Energy Corporation Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|CPWR|Ocean Thermal Energy Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6000|2|2019-06-03
OTC|CPWY|Clean Energy Pathways, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|88500|4|2019-06-03
OTC|CPWY|Clean Energy Pathways, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|30100|2|2019-06-03
OTC|CPYYY|Centrica plc Sponsored American Depositary Shares|ARCA GLOBAL OTC|ARCA|33211|44|2019-06-03
OTC|CPYYY|Centrica plc Sponsored American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|5351|6|2019-06-03
OTC|CQCQ|MakingORG, Inc.  Stock|OTCX OTC LINK ECN ATS|OTCX|6|1|2019-06-03
OTC|CRARY|Credit Agricole SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|30751|22|2019-06-03
OTC|CRARY|Credit Agricole SA Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|64104|29|2019-06-03
OTC|CRBTF|Cryptanite Blockchain Technologies Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|4500|1|2019-06-03
OTC|CRGE|Clenergen Corporation Common Stock|ARCA GLOBAL OTC|ARCA|89525|2|2019-06-03
OTC|CRGS|CurAegis Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|31020|5|2019-06-03
OTC|CRLBF|Cresco Labs Inc Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|11741|41|2019-06-03
OTC|CRLBF|Cresco Labs Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|4842|30|2019-06-03
OTC|CRPJY|China Resources Power Holdings Co Ltd Unsponsored ADR (Hong Kong)|OTCX OTC LINK ECN ATS|OTCX|2945|9|2019-06-03
OTC|CRQE|CIRQUE ENERGY INC Common Stock|ARCA GLOBAL OTC|ARCA|3155000|10|2019-06-03
OTC|CRRFY|Carrefour S A (F) Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|27545|37|2019-06-03
OTC|CRRFY|Carrefour S A (F) Sponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|5811|4|2019-06-03
OTC|CRRVF|CVR Med Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|5000|1|2019-06-03
OTC|CRRVF|CVR Med Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|2500|1|2019-06-03
OTC|CRSM|CarSmartt, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|CRSM|CarSmartt, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|50000|2|2019-06-03
OTC|CRTG|The Coretec Group Inc. Common Stock|ARCA GLOBAL OTC|ARCA|32|2|2019-06-03
OTC|CRUUF|Cameo Industries Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|668091|87|2019-06-03
OTC|CRUUF|Cameo Industries Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|5500|2|2019-06-03
OTC|CRVW|Careview Communications, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10955|2|2019-06-03
OTC|CRWG|CrowdGather, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|22407|2|2019-06-03
OTC|CRXM|Taxus Cardium Pharmaceuticals Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|981|2|2019-06-03
OTC|CRXM|Taxus Cardium Pharmaceuticals Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10579|5|2019-06-03
OTC|CRXPF|Crop Infrastructure Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|131100|7|2019-06-03
OTC|CRXPF|Crop Infrastructure Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1000|2|2019-06-03
OTC|CRZBY|Commerzbank Junge Shs American Depositary Shares|ARCA GLOBAL OTC|ARCA|5635|13|2019-06-03
OTC|CRZBY|Commerzbank Junge Shs American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|CSBI|Carroll Shelby International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|CSGH|China Sun Group High-Tech Co. Common Stock|ARCA GLOBAL OTC|ARCA|500|1|2019-06-03
OTC|CSLLY|Csl Ltd SPONSORED ADR (Australia)|ARCA GLOBAL OTC|ARCA|19509|139|2019-06-03
OTC|CSOC|Caduceus Software Systems Corp. Common Stock|ARCA GLOBAL OTC|ARCA|580000|3|2019-06-03
OTC|CSOC|Caduceus Software Systems Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|470000|5|2019-06-03
OTC|CSRH|Consorteum Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|595500|3|2019-06-03
OTC|CSRNF|Canstar Resources Inc  Common Shares|OTCX OTC LINK ECN ATS|OTCX|34359|2|2019-06-03
OTC|CSSI|Costas, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3000|5|2019-06-03
OTC|CSUAY|China Shenhua Energy Co Ltd Unsponsored ADR representing A shs (China)|ARCA GLOBAL OTC|ARCA|13295|76|2019-06-03
OTC|CSUAY|China Shenhua Energy Co Ltd Unsponsored ADR representing A shs (China)|OTCX OTC LINK ECN ATS|OTCX|4776|10|2019-06-03
OTC|CSVI|Computer Services Inc Ky Common Stock|ARCA GLOBAL OTC|ARCA|6312|29|2019-06-03
OTC|CSVI|Computer Services Inc Ky Common Stock|OTCX OTC LINK ECN ATS|OTCX|4635|16|2019-06-03
OTC|CSXXY|Carsales.com Ltd Unsponsored ADR (Austrailia)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|CTBO|Cantabio Pharmaceuticals Inc. Common Stock|ARCA GLOBAL OTC|ARCA|30000|2|2019-06-03
OTC|CTBO|Cantabio Pharmaceuticals Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|39997|3|2019-06-03
OTC|CTTAY|Contl Ag Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|30852|67|2019-06-03
OTC|CTTC|Calmare Therapeutics Inc. Common Stock|ARCA GLOBAL OTC|ARCA|550|2|2019-06-03
OTC|CTTH|CTT PHARMACEUTICAL HLDGS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|9400|5|2019-06-03
OTC|CUEN|Cuentas Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|400|2|2019-06-03
OTC|CURLF|Curaleaf Hldgs Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|71764|183|2019-06-03
OTC|CURR|CURE Pharmaceutical Holding Corp. Common Stock|ARCA GLOBAL OTC|ARCA|4556|6|2019-06-03
OTC|CURR|CURE Pharmaceutical Holding Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4300|12|2019-06-03
OTC|CVAT|Cavitation Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|11000|1|2019-06-03
OTC|CVLB|Conversion Labs, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|2000|1|2019-06-03
OTC|CVSI|CV Sciences, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|314359|683|2019-06-03
OTC|CVSI|CV Sciences, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|157533|245|2019-06-03
OTC|CWEGF|Crew Energy Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|4000|3|2019-06-03
OTC|CWGL|Crimson Wine Group Ltd. Common Stock|ARCA GLOBAL OTC|ARCA|1560|5|2019-06-03
OTC|CWGL|Crimson Wine Group Ltd. Common Stock|DBOX DBOT ATS, LLC|DBOX|700|3|2019-06-03
OTC|CWGL|Crimson Wine Group Ltd. Common Stock|OTCX OTC LINK ECN ATS|OTCX|300|3|2019-06-03
OTC|CWYCY|China Railway Construction Corporation Ltd Unsponsored ADR representing H Shares (China)|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|CXCQ|Cardxx Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|19900|3|2019-06-03
OTC|CXDO|Crexendo Common Stock|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-03
OTC|CXRXF|Advanz Pharma Corp Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|CYBF|Cyberfort Software, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|210|1|2019-06-03
OTC|CYCA|Cytta Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|12700|1|2019-06-03
OTC|CYDY|CytoDyn, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|58300|12|2019-06-03
OTC|CYDY|CytoDyn, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|49687|11|2019-06-03
OTC|CYRBY|Cyrela Brazil Realty SA Sponsored ADR representing Ordinary Shares (Brazil)|ARCA GLOBAL OTC|ARCA|800|8|2019-06-03
OTC|CZNI|Cruzani Inc. Common Stock|ARCA GLOBAL OTC|ARCA|60000|2|2019-06-03
OTC|DANOY|Danone Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|143050|290|2019-06-03
OTC|DANOY|Danone Sponsored ADR (France)|DBOX DBOT ATS, LLC|DBOX|1517|5|2019-06-03
OTC|DANOY|Danone Sponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|9078|17|2019-06-03
OTC|DANR|Dana Resources Common Stock|ARCA GLOBAL OTC|ARCA|30000|1|2019-06-03
OTC|DASTY|Dassault Systemes, S.A. American Depositary Shares|ARCA GLOBAL OTC|ARCA|1489|23|2019-06-03
OTC|DASTY|Dassault Systemes, S.A. American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|255|2|2019-06-03
OTC|DATI|Digital Asset Monetary Network, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|8630|6|2019-06-03
OTC|DAVC|Darkstar Ventures Inc Common Stock|ARCA GLOBAL OTC|ARCA|1106127|24|2019-06-03
OTC|DAVC|Darkstar Ventures Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|670200|21|2019-06-03
OTC|DBCP|Delmar Bancorp Common Stock|OTCX OTC LINK ECN ATS|OTCX|3300|1|2019-06-03
OTC|DBGF|Panex Resources Inc. Common Stock|ARCA GLOBAL OTC|ARCA|70000|2|2019-06-03
OTC|DBOEY|Deutsche Boerse Ag Unsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|15749|30|2019-06-03
OTC|DBOEY|Deutsche Boerse Ag Unsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|510|2|2019-06-03
OTC|DBSDY|Dbs Group Holdings Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|14321|96|2019-06-03
OTC|DBSDY|Dbs Group Holdings Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|1809|12|2019-06-03
OTC|DCGD|Discovery Gold Corporation Common Stock|ARCA GLOBAL OTC|ARCA|20000|1|2019-06-03
OTC|DCLT|Data Call Technologies, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1062712|25|2019-06-03
OTC|DCLT|Data Call Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|517576|15|2019-06-03
OTC|DCMYY|NTT DOCOMO, Inc. American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|17222|61|2019-06-03
OTC|DCMYY|NTT DOCOMO, Inc. American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|1653|9|2019-06-03
OTC|DCTH|Delcath Sys Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|4000|1|2019-06-03
OTC|DDAIF|Daimler AG Common Stock|ARCA GLOBAL OTC|ARCA|19329|118|2019-06-03
OTC|DDDX|3DX Industries Inc. Common Stock|ARCA GLOBAL OTC|ARCA|15600|3|2019-06-03
OTC|DDEJF|Dundee Corporation Class A Sub Voting Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|20200|17|2019-06-03
OTC|DDRI|Diversified Resources, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|2|2019-06-03
OTC|DECN|Decision Diagnostics Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|115718|8|2019-06-03
OTC|DEEL|Deal a Day Group Corp. NEW Common Stock|ARCA GLOBAL OTC|ARCA|200|1|2019-06-03
OTC|DEVM|DevMar Equities, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|27282|5|2019-06-03
OTC|DEWY|Dewey Electronics Corp Common Stock|ARCA GLOBAL OTC|ARCA|67|1|2019-06-03
OTC|DFCO|Dalrada Financial Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|30000|2|2019-06-03
OTC|DFEL|China TMK Battery Systems, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10172|2|2019-06-03
OTC|DGDM|Digital Development Partners, Inc.  Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|DGIF|Digital Info Security Company Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|DGTW|DigitalTown, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|575000|2|2019-06-03
OTC|DGTW|DigitalTown, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|45000|1|2019-06-03
OTC|DGWR|Deep Green Waste & Recycling, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|40000|3|2019-06-03
OTC|DHCC|Diamondhead Casino Corporation Common Stock|ARCA GLOBAL OTC|ARCA|36900|4|2019-06-03
OTC|DIFTY|Daito Trust Construction Co Lt Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|2153|15|2019-06-03
OTC|DIGAF|Digatrade Financial Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|466799|24|2019-06-03
OTC|DIGI|Digitiliti inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|DIGP|DIGIPATH INC Common Stock|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-03
OTC|DIGP|DIGIPATH INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|8300|3|2019-06-03
OTC|DIIBF|Dorel Industries, Inc. Class B Subordinate Voting Shares|OTCX OTC LINK ECN ATS|OTCX|161|1|2019-06-03
OTC|DIISY|Direct Line Insurance Group PLC American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|776|4|2019-06-03
OTC|DIISY|Direct Line Insurance Group PLC American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|DIRV|DirectView Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|31000|2|2019-06-03
OTC|DIRV|DirectView Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|18000|1|2019-06-03
