tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|AACAY|AAC Technologies Holdings Inc Unsponsored ADR (Cayman Islands)|ARCA GLOBAL OTC|ARCA|16124|76|2019-06-24
OTC|AAGH|America Great Health Common Stock|OTCX OTC LINK ECN ATS|OTCX|17350|1|2019-06-24
OTC|AAGIY|AIA Group, Ltd. Sponsored American Depository Receipt (Hong Kong)|ARCA GLOBAL OTC|ARCA|89509|297|2019-06-24
OTC|AAGIY|AIA Group, Ltd. Sponsored American Depository Receipt (Hong Kong)|OTCX OTC LINK ECN ATS|OTCX|6246|8|2019-06-24
OTC|AAPT|All American Pet Company, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|500000|1|2019-06-24
OTC|AASP|All-American SportPark, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-24
OTC|AASP|All-American SportPark, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|340|1|2019-06-24
OTC|AAVVF|Advantage Oil & Gas Ltd Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1000|1|2019-06-24
OTC|AAWC|Alexandria Advantage Warranty Company Common Stock|ARCA GLOBAL OTC|ARCA|15036|2|2019-06-24
OTC|AAWC|Alexandria Advantage Warranty Company Common Stock|OTCX OTC LINK ECN ATS|OTCX|30555|1|2019-06-24
OTC|ABCE|ABCO Energy, Inc Common Stock|ARCA GLOBAL OTC|ARCA|75000|3|2019-06-24
OTC|ABCE|ABCO Energy, Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|314000|8|2019-06-24
OTC|ABCP|AmBase Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|7600|2|2019-06-24
OTC|ABMC|American Bio Medica Corp. Common Stock|ARCA GLOBAL OTC|ARCA|25000|2|2019-06-24
OTC|ABML|American Battery Metals Corporation Common Stock|ARCA GLOBAL OTC|ARCA|33342|9|2019-06-24
OTC|ABNAF|Aben Resources, Ltd. Ordinary Shares|ARCA GLOBAL OTC|ARCA|61000|3|2019-06-24
OTC|ABNAF|Aben Resources, Ltd. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|65500|6|2019-06-24
OTC|ABNRY|Abn Amro Group NV American Depositary Shares - Unsponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|24007|66|2019-06-24
OTC|ABVCD|American BriVision (Holding) Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|400|4|2019-06-24
OTC|ACAN|Americann, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|5497|20|2019-06-24
OTC|ACAN|Americann, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000|2|2019-06-24
OTC|ACBM|Acro Biomedical Co., Ltd. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4074|18|2019-06-24
OTC|ACCA|Acacia Diversified Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|5000|1|2019-06-24
OTC|ACCA|Acacia Diversified Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|60550|6|2019-06-24
OTC|ACCYY|Accor S A American Depositary Receipts - Sponsored (France)|ARCA GLOBAL OTC|ARCA|4121|12|2019-06-24
OTC|ACDVF|Air Canada Inc Vtg & Var Vtg Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1400|8|2019-06-24
OTC|ACETQ|Aceto Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|388728|97|2019-06-24
OTC|ACFN|Acorn Energy, Inc.|ARCA GLOBAL OTC|ARCA|14427|9|2019-06-24
OTC|ACFN|Acorn Energy, Inc.|OTCX OTC LINK ECN ATS|OTCX|5935|4|2019-06-24
OTC|ACGBY|Agricultural Bank of China Unsponsored American Depository Receipt (China)|ARCA GLOBAL OTC|ARCA|3035|16|2019-06-24
OTC|ACGBY|Agricultural Bank of China Unsponsored American Depository Receipt (China)|OTCX OTC LINK ECN ATS|OTCX|200|2|2019-06-24
OTC|ACGX|Alliance Creative Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2550000|7|2019-06-24
OTC|ACLZ|Accelerize Inc.  Common Stock|ARCA GLOBAL OTC|ARCA|15758|2|2019-06-24
OTC|ACMTA|ACMAT Corporation Class A Common Stock|ARCA GLOBAL OTC|ARCA|1400|7|2019-06-24
OTC|ACMTA|ACMAT Corporation Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|1700|7|2019-06-24
OTC|ACRGF|Acreage Holdings Inc Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|1004|3|2019-06-24
OTC|ACRGF|Acreage Holdings Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|8044|40|2019-06-24
OTC|ACRT|Advanced Credit Technologies Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|3700|1|2019-06-24
OTC|ACSAY|ACS Actividades De Construccion Y Servicios SA Unsponsored ADR (Spain)|ARCA GLOBAL OTC|ARCA|13138|32|2019-06-24
OTC|ADDC|Addmaster Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|900|1|2019-06-24
OTC|ADDYY|adidas AG Sponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|20409|108|2019-06-24
OTC|ADDYY|adidas AG Sponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|328|2|2019-06-24
OTC|ADFS|American Defense Systems, Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|3200|2|2019-06-24
OTC|ADGO|Advantego Corporation Common Stock|ARCA GLOBAL OTC|ARCA|850|1|2019-06-24
OTC|ADGO|Advantego Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|2550|1|2019-06-24
OTC|ADHC|American Diversified Holdings Corporation Common Stock|ARCA GLOBAL OTC|ARCA|50000|1|2019-06-24
OTC|ADMT|ADM Tronics Unlimited, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|6500|2|2019-06-24
OTC|ADRNY|Koninklijke Ahold Delhaize N.V. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|27215|70|2019-06-24
OTC|ADRNY|Koninklijke Ahold Delhaize N.V. American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|832|5|2019-06-24
OTC|ADSV|Allied Security Innovations, Inc. NEW Common Stock|ARCA GLOBAL OTC|ARCA|21715|3|2019-06-24
OTC|ADTM|Adaptive Medias, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|8876400|18|2019-06-24
OTC|ADVZF|Adventus Zinc Corporation Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|1605|1|2019-06-24
OTC|AERG|Applied Energetics, Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|333|1|2019-06-24
OTC|AERO|AeroGrow International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1580|7|2019-06-24
OTC|AERO|AeroGrow International, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1200|4|2019-06-24
OTC|AETUF|Arc Resources Ltd. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|200|1|2019-06-24
OTC|AEXAY|Atos Origin SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|46124|205|2019-06-24
OTC|AFFY|Affymax, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|22300|3|2019-06-24
OTC|AFLYY|Air France ADS ADS|ARCA GLOBAL OTC|ARCA|1047|8|2019-06-24
OTC|AFOM|All For One Media Corp. Common Stock|ARCA GLOBAL OTC|ARCA|4445|1|2019-06-24
OTC|AFOM|All For One Media Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|43477|4|2019-06-24
OTC|AFSIA|Amtrust Financial Services, Inc. 6.75% Non-Cumulative Preferred Stock, Series A|ARCA GLOBAL OTC|ARCA|70|1|2019-06-24
OTC|AFSIA|Amtrust Financial Services, Inc. 6.75% Non-Cumulative Preferred Stock, Series A|OTCX OTC LINK ECN ATS|OTCX|400|2|2019-06-24
OTC|AFSIB|AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.25% Non Cumulative Preferred Stock, Series B|ARCA GLOBAL OTC|ARCA|10026|38|2019-06-24
OTC|AFSIC|Amtrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.625% Non-Cumulative Preferred Stock, Series C|ARCA GLOBAL OTC|ARCA|1836|7|2019-06-24
OTC|AFSIM|AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.75% Non-Cumulative Preferred Stock, Series E|ARCA GLOBAL OTC|ARCA|6700|6|2019-06-24
OTC|AFSIN|AmTrust Financial Services, Inc. Depositary Shares, Each Representing 1/40 th Interest in a Share of 6.95% Non-Cumulative Preferred Stock, Series F|ARCA GLOBAL OTC|ARCA|7600|22|2019-06-24
OTC|AFSIP|AmTrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.50% Non-Cumulative Preferred Stock, Series D|ARCA GLOBAL OTC|ARCA|1771|10|2019-06-24
OTC|AFYG|Affinity Gold Corp. Common Stocks|ARCA GLOBAL OTC|ARCA|3958|2|2019-06-24
OTC|AGEEF|Halo Labs Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|164294|82|2019-06-24
OTC|AGEEF|Halo Labs Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|3850|3|2019-06-24
OTC|AGESY|Ageas Sponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|3445|26|2019-06-24
OTC|AGGHF|Agrios Global Holdings Ltd Common Shares  Canada (CA)|OTCX OTC LINK ECN ATS|OTCX|12000|3|2019-06-24
OTC|AGHI|Agora Holdings Inc Common Stock|ARCA GLOBAL OTC|ARCA|22500|6|2019-06-24
OTC|AGHI|Agora Holdings Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|93000|11|2019-06-24
OTC|AGTK|Agritek Holdings, Inc Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-24
OTC|AGUNF|Arctic Glacier Income Fund Trust Units (Canada)|ARCA GLOBAL OTC|ARCA|68347|2|2019-06-24
OTC|AGYP|Allied Energy Corporation. Common Stock|ARCA GLOBAL OTC|ARCA|50000|2|2019-06-24
OTC|AHAD|Alphacom Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|19200|4|2019-06-24
OTC|AHCHY|Anhui Conch Cement Unsponsored ADR representing Shares -H- (China)|ARCA GLOBAL OTC|ARCA|1620|9|2019-06-24
OTC|AHELF|American Helium Inc. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1000|1|2019-06-24
OTC|AHEXY|Adecco Group AG American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|2018|22|2019-06-24
OTC|AHEXY|Adecco Group AG American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|1402|3|2019-06-24
OTC|AHGIF|Alternate Health Corp. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|5783|4|2019-06-24
OTC|AHGIF|Alternate Health Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5933|3|2019-06-24
OTC|AHKSY|Asahi Kaisai Corporation American Depositary Shares|ARCA GLOBAL OTC|ARCA|8118|48|2019-06-24
OTC|AHKSY|Asahi Kaisai Corporation American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-24
OTC|AIFS|Agent Information Software, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-24
OTC|AILLL|Ameren Illinois Company Depositary Receipts representing 1/4 of 6.625% preferred stock|ARCA GLOBAL OTC|ARCA|200|1|2019-06-24
OTC|AIPUY|Airports of Thailand Public Co Ltd Unsponsored ADR (Thailand)|ARCA GLOBAL OTC|ARCA|50|2|2019-06-24
OTC|AIQUY|L'Air Liquide Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|5465|17|2019-06-24
OTC|AIQUY|L'Air Liquide Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|11924|19|2019-06-24
OTC|AIRO|Airspan Networks Inc. Common Stock|ARCA GLOBAL OTC|ARCA|53|4|2019-06-24
OTC|AIRYY|Air China Limited Sponsored ADR (China)|ARCA GLOBAL OTC|ARCA|6|1|2019-06-24
OTC|AITX|ARTIFICIAL INTELLIGENCE TECHNOLOGY SOLUTIONS INC. Common Stock|ARCA GLOBAL OTC|ARCA|7537227|68|2019-06-24
OTC|AITX|ARTIFICIAL INTELLIGENCE TECHNOLOGY SOLUTIONS INC. Common Stock|OTCX OTC LINK ECN ATS|OTCX|5064489|18|2019-06-24
OTC|AIVI|Aivtech International Group Co. Common Stock|ARCA GLOBAL OTC|ARCA|30000|3|2019-06-24
OTC|AIVN|American International Ventures, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10000|1|2019-06-24
OTC|AKAOQ|ACHAOGEN INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|83200|3|2019-06-24
OTC|AKBTY|Akbank Turk Anonim Sirketi ADR (Turkey)|ARCA GLOBAL OTC|ARCA|41309|68|2019-06-24
OTC|AKBTY|Akbank Turk Anonim Sirketi ADR (Turkey)|OTCX OTC LINK ECN ATS|OTCX|1300|2|2019-06-24
OTC|AKZOY|Akzo Nobel N.V. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|26757|72|2019-06-24
OTC|ALEAF|Aleafia Health Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|9402|30|2019-06-24
OTC|ALEAF|Aleafia Health Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|10474|22|2019-06-24
OTC|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|7762|15|2019-06-24
OTC|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|OTCX OTC LINK ECN ATS|OTCX|2551|6|2019-06-24
OTC|ALNPY|ANA Holdings Inc. Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|302|2|2019-06-24
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|33654|217|2019-06-24
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-24
OTC|ALPP|Alpine 4 Technologies Ltd. Common Stock|ARCA GLOBAL OTC|ARCA|36700|5|2019-06-24
OTC|ALRS|Alerus Financial Corporation Common Stock|ARCA GLOBAL OTC|ARCA|400|1|2019-06-24
OTC|ALSMY|Alstom Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|451|5|2019-06-24
OTC|ALVOF|Alvopetro Energy Ltd Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|3000|2|2019-06-24
OTC|ALVRQ|Alvarion Ltd. Ordinary Shares|ARCA GLOBAL OTC|ARCA|7|1|2019-06-24
OTC|ALYI|Alternet Systems, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|100000|3|2019-06-24
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|10208|90|2019-06-24
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|863|13|2019-06-24
OTC|AMAZ|AMAZING ENERGY OIL & GAS CO Common Stock|OTCX OTC LINK ECN ATS|OTCX|5500|2|2019-06-24
OTC|AMBS|Amarantus Bioscience Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|7000|1|2019-06-24
OTC|AMBZ|American Business Bank Common Stock|ARCA GLOBAL OTC|ARCA|695|18|2019-06-24
OTC|AMBZ|American Business Bank Common Stock|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-24
OTC|AMCRY|Amcor Limited American Depositary Shares|ARCA GLOBAL OTC|ARCA|11531|64|2019-06-24
OTC|AMCT|American Ed Ctr Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-24
OTC|AMFE|Amfil Technologies Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|48275|5|2019-06-24
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|109|1|2019-06-24
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|ARCA GLOBAL OTC|ARCA|94475|322|2019-06-24
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|OTCX OTC LINK ECN ATS|OTCX|957|4|2019-06-24
OTC|AMLM|American Lithium Minerals, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3600|1|2019-06-24
OTC|AMMJ|American Cannabis Company, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3070|3|2019-06-24
OTC|AMMJ|American Cannabis Company, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|9210|3|2019-06-24
OTC|AMMX|AMERAMEX INTERNATIONAL INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|7678|1|2019-06-24
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|ARCA GLOBAL OTC|ARCA|5900|9|2019-06-24
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|DBOX DBOT ATS, LLC|DBOX|800|3|2019-06-24
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|OTCX OTC LINK ECN ATS|OTCX|1100|2|2019-06-24
OTC|AMNP|American Sierra Gold Corp. Common Stock|ARCA GLOBAL OTC|ARCA|7215|5|2019-06-24
OTC|AMPG|Amplitech Group Inc. Com|OTCX OTC LINK ECN ATS|OTCX|13924|5|2019-06-24
OTC|AMPY|Amplify Energy Corp. Common Stock|ARCA GLOBAL OTC|ARCA|9133|8|2019-06-24
OTC|AMPY|Amplify Energy Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|2705|8|2019-06-24
OTC|AMTY|Amerityre Corporation Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-24
OTC|AMTY|Amerityre Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|13571|3|2019-06-24
OTC|ANCUF|Alimentation Couche-Tard, Inc. Subordinate Voting Shares (Canada)|ARCA GLOBAL OTC|ARCA|400|5|2019-06-24
OTC|ANDR|Andrea Electronics Corporation Common Stock|ARCA GLOBAL OTC|ARCA|12000|4|2019-06-24
OTC|ANDR|Andrea Electronics Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|2660|2|2019-06-24
OTC|ANGPY|Anglo American Platinum Ltd American Depositary Receipts - Sponsored (South Africa)|ARCA GLOBAL OTC|ARCA|550|2|2019-06-24
OTC|ANLDF|Anfield Energy Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|10000|2|2019-06-24
OTC|ANLDF|Anfield Energy Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|10000|1|2019-06-24
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|ARCA GLOBAL OTC|ARCA|60|4|2019-06-24
OTC|ANSLY|Ansell Limited Sponsored ADR (Australia)|ARCA GLOBAL OTC|ARCA|104|7|2019-06-24
OTC|ANTH|Anthera Pharmaceuticals, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|951|1|2019-06-24
OTC|ANTH|Anthera Pharmaceuticals, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|65062|10|2019-06-24
OTC|ANVV|Anvia Hldgs Corp Common Stock|ARCA GLOBAL OTC|ARCA|12000|48|2019-06-24
OTC|ANVV|Anvia Hldgs Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|300|3|2019-06-24
OTC|ANZBY|Australia and New Zealand Banking Group Limited Common Stock|ARCA GLOBAL OTC|ARCA|15587|55|2019-06-24
OTC|AONNY|Aeon Co Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|1218|2|2019-06-24
OTC|AOXG|AOXING PHARMACEUTICAL CO INC Common Stock|ARCA GLOBAL OTC|ARCA|1702|3|2019-06-24
OTC|APELY|Alps Alpine Co., Ltd. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|1103|12|2019-06-24
OTC|APGI|American Power Group Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|500|1|2019-06-24
OTC|APLD|Applied Science Products, Inc. New Common Stock|ARCA GLOBAL OTC|ARCA|1667|1|2019-06-24
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|20057|31|2019-06-24
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-24
OTC|APQT|Appliqate Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|110|2|2019-06-24
OTC|APTL|Alaska Pwr & Tel Co Common Stock|OTCX OTC LINK ECN ATS|OTCX|300|1|2019-06-24
OTC|APTY|APT Systems Inc. Common Stock|ARCA GLOBAL OTC|ARCA|250000|1|2019-06-24
OTC|APVS|Applied Visual Sciences, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|500000|6|2019-06-24
OTC|APVS|Applied Visual Sciences, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10000|1|2019-06-24
OTC|ARCS|Arcis Resources Corporation Common Stock|ARCA GLOBAL OTC|ARCA|320000|1|2019-06-24
OTC|ARDMQ|ARADIGM CORP Common Stock|ARCA GLOBAL OTC|ARCA|2100|2|2019-06-24
OTC|AREM|American Rare Earths and Materials Corp. Common Stock|ARCA GLOBAL OTC|ARCA|50396|7|2019-06-24
OTC|ARESF|Artis Real Estate Invt Tr Trust Unit (Canada)|ARCA GLOBAL OTC|ARCA|200|2|2019-06-24
OTC|ARGSQ|ARGOS THERAPEUTICS INC Common Stock|ARCA GLOBAL OTC|ARCA|751|3|2019-06-24
OTC|ARINA|Arista Investors Corp. Class A Common Stock|ARCA GLOBAL OTC|ARCA|9100|1|2019-06-24
OTC|ARKAY|Arkema Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|1760|24|2019-06-24
OTC|ARMC|Asiarim Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|2203|7|2019-06-24
OTC|ARNGF|Argonaut Gold Inc Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|13000|2|2019-06-24
OTC|ARPC|Arem Pacific Corporation. Common Stock|ARCA GLOBAL OTC|ARCA|18507|1|2019-06-24
OTC|ARREF|Amerigo Resources, Ltd. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|3000|3|2019-06-24
OTC|ARTH|Arch Therapeutics, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|13900|4|2019-06-24
OTC|ARTH|Arch Therapeutics, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|744536|62|2019-06-24
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|39825|36|2019-06-24
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|OTCX OTC LINK ECN ATS|OTCX|4500|2|2019-06-24
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|ARCA GLOBAL OTC|ARCA|10826|78|2019-06-24
OTC|ASEKY|Aisin Seiko Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|600|1|2019-06-24
OTC|ASFZ|ASSOCIATES FIRST CAPITAL CORPORATION Residual Value Obligations|ARCA GLOBAL OTC|ARCA|60000|2|2019-06-24
OTC|ASFZ|ASSOCIATES FIRST CAPITAL CORPORATION Residual Value Obligations|OTCX OTC LINK ECN ATS|OTCX|1300|3|2019-06-24
OTC|ASGLY|AGC Inc. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|25998|38|2019-06-24
OTC|ASHTY|Ashtead Group Plc Unsponsored ADR (United Kingdom)|ARCA GLOBAL OTC|ARCA|8871|45|2019-06-24
OTC|ASHTY|Ashtead Group Plc Unsponsored ADR (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|300|3|2019-06-24
OTC|ASKH|Astika Holdings, Inc. Com|ARCA GLOBAL OTC|ARCA|24442|1|2019-06-24
OTC|ASMIY|ASM International N.V. NY Registry Shares|ARCA GLOBAL OTC|ARCA|49|3|2019-06-24
OTC|ASMVY|Asm Pacific Technology Ltd Unsponsored ADR (Caymans Islands)|ARCA GLOBAL OTC|ARCA|1480|11|2019-06-24
OTC|ASNT|Arias Intel Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|399912|1|2019-06-24
OTC|ASOE|Apollo Solar Energy, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|30100|6|2019-06-24
OTC|ASOMY|ASOS Plc Unsponsored ADR (United Kingdom)|ARCA GLOBAL OTC|ARCA|3985|17|2019-06-24
OTC|ASOMY|ASOS Plc Unsponsored ADR (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|78|2|2019-06-24
OTC|ASTI|ASCENT SOLAR TECHNOLOGIES INC Common Stock|ARCA GLOBAL OTC|ARCA|500000|5|2019-06-24
OTC|ASTI|ASCENT SOLAR TECHNOLOGIES INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|500000|2|2019-06-24
OTC|ATASY|Atlantia SPA Unsponsored ADR (Italy)|ARCA GLOBAL OTC|ARCA|24500|13|2019-06-24
OTC|ATBPF|Antibe Therapeutics, Inc. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|2000|1|2019-06-24
OTC|ATDRY|AUTO TRADER GROUP PLC American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|45138|29|2019-06-24
OTC|ATEA|ASTEA INTL IINC Common Stock undefined|ARCA GLOBAL OTC|ARCA|15|1|2019-06-24
OTC|ATEYY|Advantest Corporation American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|461|4|2019-06-24
OTC|ATEYY|Advantest Corporation American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|1748|1|2019-06-24
OTC|ATGN|AltiGen Communications, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2100|2|2019-06-24
OTC|ATGN|AltiGen Communications, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|7900|5|2019-06-24
OTC|ATLCY|Atlas Copco Ab Sponsored ADR repstg Class B|ARCA GLOBAL OTC|ARCA|2772|14|2019-06-24
OTC|ATLKY|Atlas Copco Ab Sponsored ADR repstg Class A|ARCA GLOBAL OTC|ARCA|24673|85|2019-06-24
OTC|ATLKY|Atlas Copco Ab Sponsored ADR repstg Class A|OTCX OTC LINK ECN ATS|OTCX|3559|13|2019-06-24
OTC|ATLRF|Atlatsa Resources Corporation|ARCA GLOBAL OTC|ARCA|2100|3|2019-06-24
OTC|ATLS|Atlas Energy Group, LLC|OTCX OTC LINK ECN ATS|OTCX|25500|2|2019-06-24
OTC|ATRM|ATRM Holdings, Inc Common Stock|ARCA GLOBAL OTC|ARCA|400|2|2019-06-24
OTC|ATROB|Astronics Corporation Class B Common Stock|ARCA GLOBAL OTC|ARCA|1131|10|2019-06-24
OTC|ATSAF|Ats Automated Tooling Ordinary Shares|ARCA GLOBAL OTC|ARCA|100|1|2019-06-24
OTC|ATTBF|Abattis Bioceuticals Corp. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1258|2|2019-06-24
OTC|ATTBF|Abattis Bioceuticals Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|27450|4|2019-06-24
OTC|ATUSF|Altius Minerals Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|3756|36|2019-06-24
