tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|JPMX JPM-X|JPMX|154809|791|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|KCGM VIRTU MATCHIT ATS|KCGM|115911|404|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|LATS THE BARCLAYS ATS|LATS|496937|1599|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|MLIX INSTINCT X|MLIX|161308|578|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|MSPL MS POOL (ATS-4)|MSPL|96600|420|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|MSRP MS RPOOL (ATS-6)|MSRP|400|4|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|11200|94|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|SGMT SIGMA X2|SGMT|138522|791|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|UBSA UBS ATS|UBSA|1016786|3864|2019-06-03
NMS Tier 1|EMB|iShares J,P. Morgan USD Emerging Markets Bond ETF|XSTM CROSSSTREAM|XSTM|14456|73|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|CROS CROSSFINDER|CROS|9060|25|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|DBAX SUPERX ATS|DBAX|2200|17|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|EBXL LEVEL ATS|EBXL|16800|39|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|IATS IBKR ATS|IATS|561|3|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|ICBX CBX|ICBX|12669|33|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|JPMX JPM-X|JPMX|600|6|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|KCGM VIRTU MATCHIT ATS|KCGM|5001|27|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|LATS THE BARCLAYS ATS|LATS|3000|21|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|MLIX INSTINCT X|MLIX|375|3|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|SGMT SIGMA X2|SGMT|567|6|2019-06-03
NMS Tier 1|EMGF|iShares Edge MSCI Multifactor Emerging Markets ETF|UBSA UBS ATS|UBSA|10054|32|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|CROS CROSSFINDER|CROS|584|6|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|DBAX SUPERX ATS|DBAX|1100|11|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|EBXL LEVEL ATS|EBXL|500|5|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|IATS IBKR ATS|IATS|11|1|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|ICBX CBX|ICBX|300|3|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|ITGP POSIT|ITGP|100|1|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|JPMX JPM-X|JPMX|200|2|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|LATS THE BARCLAYS ATS|LATS|1700|17|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|MLIX INSTINCT X|MLIX|400|4|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|MSPL MS POOL (ATS-4)|MSPL|200|2|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|SGMT SIGMA X2|SGMT|600|6|2019-06-03
NMS Tier 1|EMHY|iShares Emerging Markets High Yield Bond ETF|UBSA UBS ATS|UBSA|2311|21|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|BIDS BIDS ATS|BIDS|1200|9|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|CROS CROSSFINDER|CROS|266282|507|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|DBAX SUPERX ATS|DBAX|98600|348|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|EBXL LEVEL ATS|EBXL|187000|666|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|IATS IBKR ATS|IATS|27564|48|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|ICBX CBX|ICBX|28400|154|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|INCR INTELLIGENT CROSS LLC|INCR|6453|29|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|ITGP POSIT|ITGP|33900|71|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|JPMX JPM-X|JPMX|19207|78|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|KCGM VIRTU MATCHIT ATS|KCGM|73120|144|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|LATS THE BARCLAYS ATS|LATS|86400|430|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|MLIX INSTINCT X|MLIX|22325|91|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|MSPL MS POOL (ATS-4)|MSPL|70700|171|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|SGMT SIGMA X2|SGMT|48992|256|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|UBSA UBS ATS|UBSA|290931|816|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|XIST INSTINET CROSSING|XIST|700|1|2019-06-03
NMS Tier 1|EMLC|VanEck Vectors J.P. Morgan EM Local Currency Bond ETF|XSTM CROSSSTREAM|XSTM|1100|3|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|CROS CROSSFINDER|CROS|9283|37|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|DBAX SUPERX ATS|DBAX|7000|26|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|EBXL LEVEL ATS|EBXL|900|9|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|IATS IBKR ATS|IATS|141|2|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|ICBX CBX|ICBX|600|6|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|ITGP POSIT|ITGP|100|1|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|JPMX JPM-X|JPMX|100|1|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|KCGM VIRTU MATCHIT ATS|KCGM|1514|4|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|LATS THE BARCLAYS ATS|LATS|1100|10|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|MLIX INSTINCT X|MLIX|1500|7|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|MSPL MS POOL (ATS-4)|MSPL|2200|15|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|SGMT SIGMA X2|SGMT|4000|16|2019-06-03
NMS Tier 1|EMLP|First Trust North American Energy Infrastructure Fund|UBSA UBS ATS|UBSA|7511|20|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|BIDS BIDS ATS|BIDS|134600|73|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|BLKX INSTINET BLOCKCROSS|BLKX|10000|2|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|CODA CODA|CODA|4970|42|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|CROS CROSSFINDER|CROS|91184|895|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|DBAX SUPERX ATS|DBAX|61900|509|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|EBXL LEVEL ATS|EBXL|36900|285|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|IATS IBKR ATS|IATS|5456|52|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|ICBX CBX|ICBX|12900|117|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|INCR INTELLIGENT CROSS LLC|INCR|3432|16|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|ITGP POSIT|ITGP|20600|81|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|JPBX JPB-X|JPBX|19861|379|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|JPMX JPM-X|JPMX|82348|696|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|KCGM VIRTU MATCHIT ATS|KCGM|15484|164|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|LATS THE BARCLAYS ATS|LATS|47000|433|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|LQNA LIQUIDNET H2O ATS|LQNA|14200|3|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|MLIX INSTINCT X|MLIX|7527|45|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|MSPL MS POOL (ATS-4)|MSPL|53500|340|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|MSRP MS RPOOL (ATS-6)|MSRP|21400|186|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|37000|263|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|SGMT SIGMA X2|SGMT|45733|532|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|UBSA UBS ATS|UBSA|210399|2236|2019-06-03
NMS Tier 1|EMN|Eastman Chemical Company|XSTM CROSSSTREAM|XSTM|7913|40|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|CODA CODA|CODA|100|1|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|CROS CROSSFINDER|CROS|4406|31|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|DBAX SUPERX ATS|DBAX|3000|22|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|EBXL LEVEL ATS|EBXL|4300|17|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|IATS IBKR ATS|IATS|1851|14|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|ICBX CBX|ICBX|400|1|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|ITGP POSIT|ITGP|200|2|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|JPMX JPM-X|JPMX|200|2|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|KCGM VIRTU MATCHIT ATS|KCGM|3800|7|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|LATS THE BARCLAYS ATS|LATS|3500|22|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|MLIX INSTINCT X|MLIX|6000|19|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|MSPL MS POOL (ATS-4)|MSPL|300|2|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|SGMT SIGMA X2|SGMT|1154|8|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|UBSA UBS ATS|UBSA|7895|26|2019-06-03
NMS Tier 1|EMQQ|EMQQ The Emerging Markets Internet & Ecommerce ETF|XSTM CROSSSTREAM|XSTM|1000|2|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|BIDS BIDS ATS|BIDS|54200|157|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|BLKX INSTINET BLOCKCROSS|BLKX|5500|1|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|CODA CODA|CODA|6697|34|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|CROS CROSSFINDER|CROS|168369|1513|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|DBAX SUPERX ATS|DBAX|103100|607|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|EBXL LEVEL ATS|EBXL|98300|474|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|IATS IBKR ATS|IATS|8863|88|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|ICBX CBX|ICBX|12926|96|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|INCR INTELLIGENT CROSS LLC|INCR|429|5|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|ITGP POSIT|ITGP|36500|221|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|JPBX JPB-X|JPBX|110483|1009|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|JPMX JPM-X|JPMX|121024|801|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|KCGM VIRTU MATCHIT ATS|KCGM|18153|109|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|LATS THE BARCLAYS ATS|LATS|69900|507|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|LQNA LIQUIDNET H2O ATS|LQNA|11900|1|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|MLIX INSTINCT X|MLIX|30549|142|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|MSPL MS POOL (ATS-4)|MSPL|77200|527|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|MSRP MS RPOOL (ATS-6)|MSRP|58000|496|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|91100|549|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|SGMT SIGMA X2|SGMT|66564|600|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|UBSA UBS ATS|UBSA|397251|3814|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|WDNX XE|WDNX|719|1|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|XIST INSTINET CROSSING|XIST|1746|3|2019-06-03
NMS Tier 1|EMR|Emerson Electric Co.|XSTM CROSSSTREAM|XSTM|20867|106|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|BIDS BIDS ATS|BIDS|251700|216|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|BLKX INSTINET BLOCKCROSS|BLKX|20500|4|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|CODA CODA|CODA|6958|55|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|CROS CROSSFINDER|CROS|108110|933|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|DBAX SUPERX ATS|DBAX|99000|681|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|EBXL LEVEL ATS|EBXL|61780|386|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|IATS IBKR ATS|IATS|3331|22|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|ICBX CBX|ICBX|16069|113|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|INCR INTELLIGENT CROSS LLC|INCR|6613|69|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|ITGP POSIT|ITGP|40000|99|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|JPBX JPB-X|JPBX|51261|684|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|JPMX JPM-X|JPMX|138098|860|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|KCGM VIRTU MATCHIT ATS|KCGM|27100|236|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|LATS THE BARCLAYS ATS|LATS|45800|416|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|LQNA LIQUIDNET H2O ATS|LQNA|45800|4|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|104700|7|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|MLIX INSTINCT X|MLIX|10134|84|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|MSPL MS POOL (ATS-4)|MSPL|81400|651|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|MSRP MS RPOOL (ATS-6)|MSRP|38000|295|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|104000|665|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|SGMT SIGMA X2|SGMT|92695|814|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|UBSA UBS ATS|UBSA|188968|2125|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|XIST INSTINET CROSSING|XIST|9000|3|2019-06-03
NMS Tier 1|ENR|Energizer Holdings, Inc|XSTM CROSSSTREAM|XSTM|7771|35|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|BIDS BIDS ATS|BIDS|93800|58|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|111530|14|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|CBLC CITIBLOC|CBLC|5000|1|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|CODA CODA|CODA|20291|129|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|CROS CROSSFINDER|CROS|169144|1189|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|DBAX SUPERX ATS|DBAX|135600|1044|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|EBXL LEVEL ATS|EBXL|319600|2797|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|IATS IBKR ATS|IATS|32904|177|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|ICBX CBX|ICBX|15418|139|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|INCR INTELLIGENT CROSS LLC|INCR|4250|41|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|ITGP POSIT|ITGP|34800|205|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|JPBX JPB-X|JPBX|72652|1109|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|JPMX JPM-X|JPMX|165416|1314|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|23652|190|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|LATS THE BARCLAYS ATS|LATS|66600|483|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|18600|4|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|MLIX INSTINCT X|MLIX|35841|180|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|MSPL MS POOL (ATS-4)|MSPL|84100|703|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|49600|438|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|31600|236|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|SGMT SIGMA X2|SGMT|119961|1135|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|UBSA UBS ATS|UBSA|694925|5737|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|XIST INSTINET CROSSING|XIST|4782|3|2019-06-03
NMS Tier 1|EOG|EOG Resources, Inc.|XSTM CROSSSTREAM|XSTM|40403|91|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|BIDS BIDS ATS|BIDS|2000|8|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|BLKX INSTINET BLOCKCROSS|BLKX|5000|1|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|CODA CODA|CODA|730|8|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|CROS CROSSFINDER|CROS|16373|257|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|DBAX SUPERX ATS|DBAX|41800|307|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|EBXL LEVEL ATS|EBXL|15499|141|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|IATS IBKR ATS|IATS|993|20|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|ICBX CBX|ICBX|1900|13|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|INCR INTELLIGENT CROSS LLC|INCR|1900|15|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|ITGP POSIT|ITGP|4900|37|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|JPBX JPB-X|JPBX|28889|381|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|JPMX JPM-X|JPMX|24345|322|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|KCGM VIRTU MATCHIT ATS|KCGM|5572|43|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|LATS THE BARCLAYS ATS|LATS|18400|170|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|LQNA LIQUIDNET H2O ATS|LQNA|5000|1|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|MLIX INSTINCT X|MLIX|3500|18|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|MSPL MS POOL (ATS-4)|MSPL|34800|267|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|MSRP MS RPOOL (ATS-6)|MSRP|5200|39|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|18100|157|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|SGMT SIGMA X2|SGMT|15530|187|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|UBSA UBS ATS|UBSA|85185|1167|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|XIST INSTINET CROSSING|XIST|100|1|2019-06-03
NMS Tier 1|EPAM|EPAM SYSTEMS, INC.|XSTM CROSSSTREAM|XSTM|2128|8|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|BIDS BIDS ATS|BIDS|1200|12|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|CODA CODA|CODA|3500|32|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|CROS CROSSFINDER|CROS|49131|402|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|DBAX SUPERX ATS|DBAX|22700|182|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|EBXL LEVEL ATS|EBXL|44500|328|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|IATS IBKR ATS|IATS|3972|30|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|ICBX CBX|ICBX|8758|85|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|ITGP POSIT|ITGP|4600|32|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|JPMX JPM-X|JPMX|16839|142|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|KCGM VIRTU MATCHIT ATS|KCGM|4237|35|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|LATS THE BARCLAYS ATS|LATS|19700|140|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|MLIX INSTINCT X|MLIX|24875|129|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|MSPL MS POOL (ATS-4)|MSPL|7200|55|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|SGMT SIGMA X2|SGMT|27508|291|2019-06-03
NMS Tier 1|EPHE|iShares MSCI Philippines ETF|UBSA UBS ATS|UBSA|73423|647|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|BIDS BIDS ATS|BIDS|100|1|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|CODA CODA|CODA|400|3|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|CROS CROSSFINDER|CROS|120810|598|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|DBAX SUPERX ATS|DBAX|57600|314|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|EBXL LEVEL ATS|EBXL|83800|270|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|IATS IBKR ATS|IATS|20127|39|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|ICBX CBX|ICBX|30051|146|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|INCR INTELLIGENT CROSS LLC|INCR|6500|22|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|ITGP POSIT|ITGP|37600|90|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|JPBX JPB-X|JPBX|638|1|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|JPMX JPM-X|JPMX|24312|102|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|KCGM VIRTU MATCHIT ATS|KCGM|39725|138|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|LATS THE BARCLAYS ATS|LATS|197300|561|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|MLIX INSTINCT X|MLIX|17433|81|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|MSPL MS POOL (ATS-4)|MSPL|51900|95|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|SGMT SIGMA X2|SGMT|66820|232|2019-06-03
NMS Tier 1|EPI|WisdomTree India Earnings Fund ETF|UBSA UBS ATS|UBSA|469391|1923|2019-06-03
