tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTCE|CMIM|Changming Industrial Management Group Holding Common Stock|De Minimis Firms|27772|8|2019-06-03
OTCE|CMIT|CMARK International Inc Common Stock|De Minimis Firms|5000|1|2019-06-03
OTCE|CMLEF|Cominar Real Estate Investment Trust Trust Units|De Minimis Firms|17702|10|2019-06-03
OTCE|CMLGF|Canickel Mining, Ltd. Ordinary Shares (Canada)|De Minimis Firms|125|1|2019-06-03
OTCE|CMLLF|China Maple Leaf Educational Systems Ltd.  Ordinary Shares|De Minimis Firms|300|1|2019-06-03
OTCE|CMNR|Commerce Energy Group, Inc Common Stock|De Minimis Firms|1000|1|2019-06-03
OTCE|CMOT|Curtiss Motorcycles Company, Inc. Common Stock|De Minimis Firms|5555|7|2019-06-03
OTCE|CMPD|CompuMed, Inc. Common Stock|De Minimis Firms|27320|18|2019-06-03
OTCE|CMPGF|Compass Group Plc Ordinary Shares|De Minimis Firms|8254|16|2019-06-03
OTCE|CMPGY|Compass Group Plc American Depositary Receipts - Sponsored|De Minimis Firms|491310|1833|2019-06-03
OTCE|CMPY|Comepay, Inc. Common Stock|De Minimis Firms|40906|160|2019-06-03
OTCE|CMRB|First Commerce Bank Lakewood NJ Common Stock|De Minimis Firms|2315|5|2019-06-03
OTCE|CMRO|COMARCO, Inc. Common Stock|De Minimis Firms|94000|6|2019-06-03
OTCE|CMRZF|Commerce Resources Corporation Commerce Resources Corporation|De Minimis Firms|68401|8|2019-06-03
OTCE|CMSQF|Computershare Ltd Aud 0.20 Ordinary Shares|De Minimis Firms|2|1|2019-06-03
OTCE|CMSQY|Computershare Ltd Sponsored ADR|De Minimis Firms|11123|51|2019-06-03
OTCE|CMTOY|Cementos Argos S.A. Sponsored ADR (Columbia)|De Minimis Firms|61|1|2019-06-03
OTCE|CMTV|Community Bancorp. (VT) Common Stock|De Minimis Firms|2085|19|2019-06-03
OTCE|CMTX|Comtex News Network Inc. Common Stock|De Minimis Firms|65|1|2019-06-03
OTCE|CMUV|CMUV Bancorp Common Stock|De Minimis Firms|650|1|2019-06-03
OTCE|CMWAY|Commonwealth Bank Of Australia Sponsored ADR (Australia)|De Minimis Firms|35238|313|2019-06-03
OTCE|CMXHF|Csl Ltd Ordinary Shares|De Minimis Firms|12174|6|2019-06-03
OTCE|CMXX|Cimetrix, Inc. Common Stock|De Minimis Firms|100|2|2019-06-03
OTCE|CMYYY|China Machy Engr Corp Unsponsored ADR (China)|De Minimis Firms|1841|6|2019-06-03
OTCE|CNAB|United Cannabis Corporation Common Stock|De Minimis Firms|834109|476|2019-06-03
OTCE|CNAF|Commercial National Financial Corporation Common Stock|De Minimis Firms|1768|7|2019-06-03
OTCE|CNBL|Citizens National Bancshares Of Bossier Inc Common Stock|De Minimis Firms|1600|2|2019-06-03
OTCE|CNBQF|Cannabis Strategies Acquisition Corp Warrant EXP 12/21/2025 Canada (CA)|De Minimis Firms|3730|17|2019-06-03
OTCE|CNBTF|Cannara Biotech Inc Common Shares   Canada (CA)|De Minimis Firms|139059|25|2019-06-03
OTCE|CNBX|Cannabics Pharmaceuticals Inc. Common Stock|De Minimis Firms|544015|323|2019-06-03
OTCE|CNBZ|CNB Corporation (MI) Common Stock|De Minimis Firms|100|1|2019-06-03
OTCE|CNCG|CONCIERGE TECHNOLOGIES INC Common Stock|De Minimis Firms|1822|6|2019-06-03
OTCE|CNCT|China Teletech Holding, Inc.  Common Stock|De Minimis Firms|1045|7|2019-06-03
OTCE|CNDGF|Condor Gold PLC Ordinary Shares (United Kingdom)|De Minimis Firms|2500|1|2019-06-03
OTCE|CNDL|Candlewood Hotel Company, Inc. Common Stock|De Minimis Firms|10770|2|2019-06-03
OTCE|CNGA|Conair Corp (N.Y.) Common Stock|De Minimis Firms|1200|1|2019-06-03
OTCE|CNGGF|Cann Group LTD Ordinary Shares (Austalia)|De Minimis Firms|6269|11|2019-06-03
OTCE|CNGO|Cengage Learning Holdings II Inc Common Stock|De Minimis Firms|1275000|11|2019-06-03
OTCE|CNHC|China Health Management Corp. New Common Stock|De Minimis Firms|140826|21|2019-06-03
OTCE|CNIG|Corning Natural Gas Holding Corporation Common Stock|De Minimis Firms|101|4|2019-06-03
OTCE|CNKEF|Chinook Energy Inc New Ordinary Shares (Canada) Common Shares|De Minimis Firms|81503|8|2019-06-03
OTCE|CNLK|Cannalink, Inc. New Common Stock|De Minimis Firms|25|1|2019-06-03
OTCE|CNLPL|Connecticut Light & Power Company $3.24 Series G Preferred Stock|De Minimis Firms|375|6|2019-06-03
OTCE|CNLPM|Connecticut Light & Power Company $2.06 Series E Preferred Stock|De Minimis Firms|160|1|2019-06-03
OTCE|CNLTN|Connecticut Light & Power Company $2.00 Preferred Stock|De Minimis Firms|300|2|2019-06-03
OTCE|CNLTP|Connecticut Light & Power Company $2.20 Preferred Stock|De Minimis Firms|463|6|2019-06-03
OTCE|CNMTF|Canadian Metals Inc Common Shares  (Canada)|De Minimis Firms|10000|1|2019-06-03
OTCE|CNMXF|Canamex Gold Corp Common Shares|De Minimis Firms|22138|4|2019-06-03
OTCE|CNNA|Canamed4Pets, Inc. Common Stock|De Minimis Firms|36186347|307|2019-06-03
OTCE|CNNB|CINCINNATI BANCORP Common Stock|De Minimis Firms|200|2|2019-06-03
OTCE|CNND|Canandaigua National Corporation Common Stock|De Minimis Firms|115|5|2019-06-03
OTCE|CNNEF|Canacol Energy Ltd Ordinary Shares (Canada)|De Minimis Firms|258396|195|2019-06-03
OTCE|CNNXF|Cannamerica Brands Corporation Common Shares (Canada)|De Minimis Firms|706637|298|2019-06-03
OTCE|CNOBF|Canadian Orebodies, Inc. Common Shares|De Minimis Firms|5625|1|2019-06-03
OTCE|CNPOF|Canopy Rivers Inc Sub Voting Shares Class A (Canada)|De Minimis Firms|596609|1290|2019-06-03
OTCE|CNRAF|VICINITY CENTRES Ordinary Shares|De Minimis Firms|18165|1|2019-06-03
OTCE|CNRD|Conrad Industries, Inc. Common Stock|De Minimis Firms|6300|20|2019-06-03
OTCE|CNRIF|Condor Res Inc Common Shares (Canada)|De Minimis Firms|20000|2|2019-06-03
OTCE|CNRMF|Confederation Minerals, Ltd. Ordinary Shares (Canada)|De Minimis Firms|1635|3|2019-06-03
OTCE|CNSNF|Constantine Metal Res Ltd Common Shares|De Minimis Firms|39000|4|2019-06-03
OTCE|CNSUF|Canasil Res Inc Unclassified|De Minimis Firms|17466|12|2019-06-03
OTCE|CNSWF|Constellation Software Inc Common Shares (Canada)|De Minimis Firms|1797|108|2019-06-03
OTCE|CNTHP|Connecticut Light & Power Company 6.56% Series 1968 Preferred Stock|De Minimis Firms|327|3|2019-06-03
OTCE|CNTMF|Cansortium Inc Common Stock (Canada)|De Minimis Firms|162295|69|2019-06-03
OTCE|CNTO|Centor Energy, Inc. Common Stock|De Minimis Firms|14849|10|2019-06-03
OTCE|CNTWW|Contura Energy Inc Wt Exp Ser A Expiring 07/26/2023|De Minimis Firms|2057|18|2019-06-03
OTCE|CNVCF|CANNA-V-CELL SCIENCES Common Stock (Canada)|De Minimis Firms|15000|7|2019-06-03
OTCE|CNVVY|ConvaTec Group plc American Depositary Receipts - Unsponsored (United Kingdom)|De Minimis Firms|2020|8|2019-06-03
OTCE|CNXS|Connexus Corporation Common Stock|De Minimis Firms|1060001|4|2019-06-03
OTCE|CNXXF|Cannex Capital Holdings Inc Ordinary Shares|De Minimis Firms|3006542|1646|2019-06-03
OTCE|COBAF|International Cobalt Corp. Ordinary Shares|De Minimis Firms|153990|10|2019-06-03
OTCE|COBHF|Ste Commerciale De Brasserie Sa Cobrha Ordinary Shares (Belgium)|De Minimis Firms|4|3|2019-06-03
OTCE|COBI|Compass Biotechnologies Inc. Common Stock|De Minimis Firms|346933860|273|2019-06-03
OTCE|COCBF|Coastal Caribbean Oils & Minerals, Ltd. Ordinary Shares (Bermuda)|De Minimis Firms|40000|1|2019-06-03
OTCE|COCM|Comerton Corp. Common Stock|De Minimis Firms|53|1|2019-06-03
OTCE|CODAF|Codan Ltd Ordinary Shares (Austrailia)|De Minimis Firms|2100|2|2019-06-03
OTCE|CODGF|Compagnie de St. Gobain Ordinary Shares|De Minimis Firms|115|1|2019-06-03
OTCE|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|De Minimis Firms|209316|236|2019-06-03
OTCE|COENF|Contact Energy Limited Ordinary Shares|De Minimis Firms|2|1|2019-06-03
OTCE|COFE|The Coffeesmiths Collective, Inc. Common Stock|De Minimis Firms|15724|38|2019-06-03
OTCE|COFS|ChoiceOne Financial Services, Inc. Common Stock|De Minimis Firms|105|1|2019-06-03
OTCE|COGV|Cognitiv, Inc. Common Stock|De Minimis Firms|9000|3|2019-06-03
OTCE|COHG|Cheetah Oil & Gas Ltd. NEW Common Stock|De Minimis Firms|42|3|2019-06-03
OTCE|COHO|Crednology Holding Corp. Common Stock|De Minimis Firms|150919180|94|2019-06-03
OTCE|COIHD|Croda Intl Plc Ord American Depositary Receipts - Unsponsored|De Minimis Firms|10705|64|2019-06-03
OTCE|COIHF|Croda Intl Plc Ord Ordinary Shares|De Minimis Firms|1228|10|2019-06-03
OTCE|COIL|Citadel Exploration, Inc. Common|De Minimis Firms|55400|6|2019-06-03
OTCE|COLDF|Cardno Ltd Ordinary shares (Australia)|De Minimis Firms|11565|1|2019-06-03
OTCE|COLFF|Colabor Group Inc Ordinary Shares(Canada)|De Minimis Firms|1000|2|2019-06-03
OTCE|COLOF|Colombus It Partner A/S Reg. Shares (Denmark)|De Minimis Firms|60000|12|2019-06-03
OTCE|COLXF|Columbia Care Inc Common Shares (Canada)|De Minimis Firms|16436|35|2019-06-03
OTCE|CONC|ConectiSys Corporation Common Stock|De Minimis Firms|1|1|2019-06-03
OTCE|COPHF|Creso Pharma Ltd Ordinary Shares (Australia)|De Minimis Firms|26390|6|2019-06-03
OTCE|CORVF|Corvus Gold, Inc. Ordinary Shares (Canada)|De Minimis Firms|69919|104|2019-06-03
OTCE|CORX|Core Lithium Corp. Common Stock|De Minimis Firms|4000|2|2019-06-03
OTCE|COSLF|CO2 Solutions Inc Common Shares (Canada)|De Minimis Firms|36150|5|2019-06-03
OTCE|COSM|Cosmos Holdings Inc. Common Stock|De Minimis Firms|2296|12|2019-06-03
OTCE|COSO|CoastalSouth Bancshares Inc Common Stock|De Minimis Firms|500|1|2019-06-03
OTCE|COTE|Coates International, Ltd. Common Stock|De Minimis Firms|27152119|27|2019-06-03
OTCE|COTQF|Cotinga Pharmaceuticals Inc. Common Shares|De Minimis Firms|26000|5|2019-06-03
OTCE|COVTY|Covestro AG ADR - Sponsored (Germany)|De Minimis Firms|15033|157|2019-06-03
OTCE|COWI|CoroWare, Inc. Common Stock|De Minimis Firms|255487|3|2019-06-03
OTCE|COWP|Canal Capital Corporation Common Stock|De Minimis Firms|85|2|2019-06-03
OTCE|COWTF|Barclays Bk PLC iPath Bloomberg Livestock Subindex Total Return ETN due 10/22/2037 (United Kingdom)|De Minimis Firms|1835|15|2019-06-03
OTCE|CPAI|Champion Pain Care Corporation Common Stock|De Minimis Firms|3334|1|2019-06-03
OTCE|CPCAF|Cathay Pacific Airways Ltd Ord Ordinary Shares|De Minimis Firms|253|2|2019-06-03
OTCE|CPCAY|Cathay Pacific Airways Ltd Ord American Depositary Shares|De Minimis Firms|25656|104|2019-06-03
OTCE|CPEU|Chapeau, Inc. Common Stock|De Minimis Firms|2500|1|2019-06-03
OTCE|CPFXF|Copper Fox Metals Inc Common Shares (Canada)|De Minimis Firms|56000|6|2019-06-03
OTCE|CPHB|China PharmaHub Corp Common Stock|De Minimis Firms|500|1|2019-06-03
OTCE|CPHRF|Cipher Pharmaceuticals Inc Ordinary Shares (Canada)|De Minimis Firms|2025|3|2019-06-03
OTCE|CPIVF|Captiva Verde Ld Corp Common Shares (Canada)|De Minimis Firms|23000|5|2019-06-03
OTCE|CPKA|Chase Packaging Corp 5pfd A Common Stock|De Minimis Firms|23578|4|2019-06-03
OTCE|CPKF|Chesapeake Financial Shares Inc Common Stock|De Minimis Firms|3799|23|2019-06-03
OTCE|CPKPY|C P Pokphand Co Ltd Sponsored ADR (Bermuda) USD|De Minimis Firms|1100|4|2019-06-03
OTCE|CPMD|CANNAPHARMARX INC Common Stock|De Minimis Firms|880|8|2019-06-03
OTCE|CPMMF|CRYSTAL PEAK MINERALS INC Common Shares|De Minimis Firms|89500|5|2019-06-03
OTCE|CPNFF|Euro Sun Mining Inc. Common Shares|De Minimis Firms|327521|147|2019-06-03
OTCE|CPNVF|Copper North Mining Corp. Common Shares|De Minimis Firms|19946|9|2019-06-03
OTCE|CPOKY|Charoen Pokphand Foods Plc Sponsored ADR (Thailand)|De Minimis Firms|38400|36|2019-06-03
OTCE|CPOW|Clean Power Concepts Inc. Common Stock|De Minimis Firms|4003250|5|2019-06-03
OTCE|CPPBY|Central Pattana Public Company Ltd Unsponsored ADR (Thailand)|De Minimis Firms|234|1|2019-06-03
OTCE|CPPCY|CP All Pub Co Ltd Unsponsored ADR (Thailand)|De Minimis Firms|1611|6|2019-06-03
OTCE|CPPD|Circa Pictures and Production Company International, Inc. Common Stock|De Minimis Firms|10000|1|2019-06-03
OTCE|CPPKF|COPPERBANK RES CORP Ordinary Shares (Canada)|De Minimis Firms|682421|31|2019-06-03
OTCE|CPPMF|Copper Mtn Mng Corp Common shares (Canada)|De Minimis Firms|115101|51|2019-06-03
OTCE|CPPWF|Copperbank Resources Corporation Warrants Expiring 10/21/2019|De Minimis Firms|4533|1|2019-06-03
OTCE|CPPXF|Continental Energy Corporation Ordinary Shares (Canada)|De Minimis Firms|81100|5|2019-06-03
OTCE|CPTP|Capital Properties, Inc. Class A Common Stock|De Minimis Firms|12405|26|2019-06-03
OTCE|CPTRF|Captor Cap Corp Common Shares|De Minimis Firms|38506|102|2019-06-03
OTCE|CPVNF|CAPITAL VENTURE EUROPE PLC  Ordinary Shares (United Kingdom)|De Minimis Firms|2500|1|2019-06-03
OTCE|CPWHF|Ceres Power Holdings plc Crawley Ordinary Shares|De Minimis Firms|400|3|2019-06-03
OTCE|CPWIF|China Power International Development Ltd Ordinary Shares (Hong Kong)|De Minimis Firms|1000|1|2019-06-03
OTCE|CPWR|Ocean Thermal Energy Corp. Common Stock|De Minimis Firms|9800|2|2019-06-03
OTCE|CPWY|Clean Energy Pathways, Inc. Common Stock|De Minimis Firms|649954|32|2019-06-03
OTCE|CPXGF|Cineplex, Inc. Ordinary Shares (Canada)|De Minimis Firms|1930|17|2019-06-03
OTCE|CPXWF|Capital Power Corp. Ordinary Shares (Canada)|De Minimis Firms|13702|25|2019-06-03
OTCE|CPYYF|Centrica plc Ordinary Shares (United Kingdom)|De Minimis Firms|1751|3|2019-06-03
OTCE|CPYYY|Centrica plc Sponsored American Depositary Shares|De Minimis Firms|83691|140|2019-06-03
OTCE|CRARY|Credit Agricole SA Unsponsored ADR (France)|De Minimis Firms|788880|219|2019-06-03
OTCE|CRBJY|China Resources Land, Ltd. Unsponsored ADR (Cayman Islands)|De Minimis Firms|147|3|2019-06-03
OTCE|CRBTF|Cryptanite Blockchain Technologies Corp Ordinary Shares (Canada)|De Minimis Firms|17500|9|2019-06-03
OTCE|CRCUF|Canarc Resource Corporation Ordinary Shares (Canada)|De Minimis Firms|18600|6|2019-06-03
OTCE|CRCW|The Crypto Company Common Stock|De Minimis Firms|4|2|2019-06-03
OTCE|CRDAF|Coronado Resources Ltd Common Shares|De Minimis Firms|44|1|2019-06-03
OTCE|CRDNF|Cardinal Res Ltd Ordinary Shares (Australia)|De Minimis Firms|600|1|2019-06-03
OTCE|CREAF|Creative Technology Ltd. Ordinary Shares|De Minimis Firms|9226|10|2019-06-03
OTCE|CRECF|Critical Elements Corp Ordinary shares (Canada)|De Minimis Firms|158600|30|2019-06-03
OTCE|CREJF|CRE Inc. Ordinary Shares (Japan)|De Minimis Firms|1200|1|2019-06-03
OTCE|CRERF|Carrefour S A (F) Ordinary Shares|De Minimis Firms|25929|10|2019-06-03
OTCE|CRGE|Clenergen Corporation Common Stock|De Minimis Firms|104615|4|2019-06-03
OTCE|CRGGF|China Resources Gas Group Ltd Ordinary Shares (Bermuda)|De Minimis Firms|12|1|2019-06-03
OTCE|CRGP|Calissio Resources Group, Inc. Common Stock|De Minimis Firms|200000|1|2019-06-03
OTCE|CRGS|CurAegis Technologies, Inc. Common Stock|De Minimis Firms|109511|24|2019-06-03
OTCE|CRHCF|CRH PLC Ordinary Shares|De Minimis Firms|1164|3|2019-06-03
OTCE|CRHKF|China Resources Enterprise, Ltd. Ordinary Shares (Hong Kong)|De Minimis Firms|3344|1|2019-06-03
OTCE|CRHKY|China Resources Enterprise, Ltd. American Depositary Shares|De Minimis Firms|6851|6|2019-06-03
OTCE|CRIUF|Crius Energy TR TR UNIT (Canada)|De Minimis Firms|8100|22|2019-06-03
OTCE|CRLBF|Cresco Labs Inc Common Shares (Canada)|CANACCORD GENUITY LLC|469083|1792|2019-06-03
OTCE|CRLBF|Cresco Labs Inc Common Shares (Canada)|CITADEL SECURITIES LLC|288142|1006|2019-06-03
OTCE|CRLBF|Cresco Labs Inc Common Shares (Canada)|De Minimis Firms|626333|1854|2019-06-03
OTCE|CRLBF|Cresco Labs Inc Common Shares (Canada)|NATIONAL FINANCIAL SERVICES LLC|256384|1150|2019-06-03
OTCE|CRLFF|Cardinal Energy Ltd. Ordinary Shares (Canada)|De Minimis Firms|80666|88|2019-06-03
OTCE|CRLRQ|Crailar Technologies Inc. Common Stock (Canada)|De Minimis Firms|1447378|13|2019-06-03
OTCE|CRMBQ|Crumbs Bake Shop, Inc. Common Stock|De Minimis Firms|12773|10|2019-06-03
OTCE|CRNCY|Cairn Energy Plc Unsponsored ADR (UK)|De Minimis Firms|1593|1|2019-06-03
OTCE|CROJF|Coro Mining Corp Common Shares (Canada)|De Minimis Firms|2399|1|2019-06-03
OTCE|CROL|Carroll Bancorp, Inc. Common|De Minimis Firms|1510|8|2019-06-03
OTCE|CROMF|Crombie Real Estate Invt. Tr UNIT (Canada)|De Minimis Firms|250|3|2019-06-03
OTCE|CROOF|Cariboo Rose Res Ltd Common shares (Canada)|De Minimis Firms|1000|1|2019-06-03
OTCE|CRPJF|China Resources Power Holdings Co Ltd Ordinary Shares (Hong Kong)|De Minimis Firms|34000|1|2019-06-03
OTCE|CRPJY|China Resources Power Holdings Co Ltd Unsponsored ADR (Hong Kong)|De Minimis Firms|17537|23|2019-06-03
OTCE|CRPOF|Ceapro Inc Ordinary Shares|De Minimis Firms|30000|2|2019-06-03
OTCE|CRQE|CIRQUE ENERGY INC Common Stock|De Minimis Firms|1180000|4|2019-06-03
OTCE|CRRFY|Carrefour S A (F) Sponsored ADR (France)|De Minimis Firms|481024|379|2019-06-03
OTCE|CRRLF|New Chorus Ordinary Shares (New Zealand)|De Minimis Firms|1181|1|2019-06-03
OTCE|CRRRF|CRRC CORP LTD Ordinary Shares (H) China|De Minimis Firms|22263|8|2019-06-03
OTCE|CRRSQ|CORP RES SVCS INC Common Stock|De Minimis Firms|1000|1|2019-06-03
OTCE|CRRTF|Crescita Therapeutics Inc Ordinary Shares (Canada)|De Minimis Firms|2500|2|2019-06-03
OTCE|CRRVF|CVR Med Corp Ordinary Shares (Canada)|De Minimis Firms|1140909|232|2019-06-03
OTCE|CRSB|Cornerstone Community Bancorp Common Stock|De Minimis Firms|350|2|2019-06-03
OTCE|CRSM|CarSmartt, Inc. Common Stock|De Minimis Firms|6433475|304|2019-06-03
OTCE|CRSS|Crossroads Systems, Inc. NEW Common Stock|De Minimis Firms|1277|8|2019-06-03
OTCE|CRSWF|CROSSWINDS HLDGS INC  Ordinary Shares|De Minimis Firms|2000|2|2019-06-03
OTCE|CRSXF|Corsa Capital LTD Common Shares|De Minimis Firms|6150|9|2019-06-03
OTCE|CRTG|The Coretec Group Inc. Common Stock|De Minimis Firms|9611|7|2019-06-03
OTCE|CRTIF|Cartier Iron Corp Ordinary Shares (Canada)|De Minimis Firms|1500|2|2019-06-03
OTCE|CRTPF|Cardiol Therapeutics Inc Common Shares Class A Canada (CA)|De Minimis Firms|133320|495|2019-06-03
OTCE|CRTSF|Christian Hansen Holding A/S Ordinary Shares (Denmark)|De Minimis Firms|525|13|2019-06-03
OTCE|CRUUF|Cameo Industries Corp Ordinary Shares|De Minimis Firms|2232818|612|2019-06-03
OTCE|CRVW|Careview Communications, Inc. Common Stock|De Minimis Firms|399137|28|2019-06-03
OTCE|CRVYF|Canadian Oil Recovery & Remediation Enterprises Ltd Common shares (Canada)|De Minimis Firms|1000|1|2019-06-03
OTCE|CRWG|CrowdGather, Inc. Common Stock|De Minimis Firms|829269|29|2019-06-03
OTCE|CRXM|Taxus Cardium Pharmaceuticals Group, Inc. Common Stock|De Minimis Firms|14167|12|2019-06-03
OTCE|CRXPF|Crop Infrastructure Corp Ordinary Shares (Canada)|De Minimis Firms|1247164|355|2019-06-03
OTCE|CRYBF|Cryptobloc Technologies Corp Ordinary Shares|De Minimis Firms|2166|4|2019-06-03
OTCE|CRYCY|China Railroad Signal & Communication Corp Ltd American Depositary Receipts - Unsponsored|De Minimis Firms|12268|46|2019-06-03
OTCE|CRYO|American Cryostem Corporation. Common|De Minimis Firms|21421|15|2019-06-03
OTCE|CRYYF|China Railway Signal & Communications Corp Ltd Ordinary Shares Reg H (China)|De Minimis Firms|56000|3|2019-06-03
OTCE|CRZBF|Commerzbank Junge Shs Ordinary Shares|De Minimis Firms|100|1|2019-06-03
OTCE|CRZBY|Commerzbank Junge Shs American Depositary Shares|De Minimis Firms|96607|189|2019-06-03
OTCE|CRZHF|Rockwealth Res Corp Common Shares|De Minimis Firms|1|1|2019-06-03
OTCE|CRZY|Crazy Woman Creek Bancorp Incorporated Common Stock|De Minimis Firms|470|3|2019-06-03
OTCE|CSBB|CSB Bancorp, Inc. (Ohio) Common Stock|De Minimis Firms|257|3|2019-06-03
OTCE|CSBI|Carroll Shelby International, Inc. Common Stock|De Minimis Firms|5356|3|2019-06-03
OTCE|CSEAF|Clearwater Seafoods Inc Common Shares (Canada)|De Minimis Firms|2190|12|2019-06-03
OTCE|CSFFF|Capstone Mining Corp Ordinary Shares (Canada)|De Minimis Firms|79680|35|2019-06-03
OTCE|CSGH|China Sun Group High-Tech Co. Common Stock|De Minimis Firms|300|1|2019-06-03
OTCE|CSGKF|Credit Suisse Group Ordinary Shares|De Minimis Firms|7149198|1180|2019-06-03
OTCE|CSHB|Community Shores Bank Corp. Common Stock|De Minimis Firms|486|4|2019-06-03
OTCE|CSHX|Cashmere Valley Bank Common Stock|De Minimis Firms|1099|7|2019-06-03
OTCE|CSIOF|Casio Computer Ltd Ordinary Shares|De Minimis Firms|59|1|2019-06-03
OTCE|CSIOY|Casio Computer Ltd American Depositary Shares|De Minimis Firms|329|12|2019-06-03
OTCE|CSKD|China Skyrise Digital Service, Inc. Common Stock|De Minimis Firms|500|1|2019-06-03
OTCE|CSLLY|Csl Ltd SPONSORED ADR (Australia)|De Minimis Firms|136669|1020|2019-06-03
OTCE|CSNVF|Corbion NV Ordinary Shares|De Minimis Firms|1728|2|2019-06-03
OTCE|CSNVY|Corbion NV Unsponsored ADR (Netherlands)|De Minimis Firms|15|2|2019-06-03
OTCE|CSOC|Caduceus Software Systems Corp. Common Stock|De Minimis Firms|15143768|109|2019-06-03
OTCE|CSOL|China Solar & Clean Energy Solutions Inc. Common Stock|De Minimis Firms|12001|3|2019-06-03
OTCE|CSPUF|Canadian Spirit Resources Inc Ordinary Shares (Canada)|De Minimis Firms|2500|3|2019-06-03
OTCE|CSQPF|Cervus Equipment Corporation Ordinary Shares (Canada)|De Minimis Firms|100|1|2019-06-03
OTCE|CSRH|Consorteum Holdings, Inc. Common Stock|De Minimis Firms|1949500|5|2019-06-03
OTCE|CSRLF|CSR Limited Ordinary Shares (Australia)|De Minimis Firms|100|1|2019-06-03
OTCE|CSSI|Costas, Inc. Common Stock|De Minimis Firms|27193|10|2019-06-03
OTCE|CSSPF|Circassia Pharmaceutical Plc Ordinary Shares (United Kingdom)|De Minimis Firms|475171|6|2019-06-03
OTCE|CSTI|Costar Technologies, Inc. Common Stock|De Minimis Firms|131|3|2019-06-03
OTCE|CSTNL|IShares VII PLC Core S&P 500 Ucits ETF (Ireland)|De Minimis Firms|26007|73|2019-06-03
OTCE|CSTPF|Arrow Expl Corp Common Shares|De Minimis Firms|541597|46|2019-06-03
OTCE|CSUAY|China Shenhua Energy Co Ltd Unsponsored ADR representing A shs (China)|De Minimis Firms|159799|308|2019-06-03
OTCE|CSUNY|China Sunergy Co., Ltd. American Depositary Receipts - Sponsored|De Minimis Firms|55959|10|2019-06-03
OTCE|CSVI|Computer Services Inc Ky Common Stock|De Minimis Firms|197988|196|2019-06-03
OTCE|CSXXY|Carsales.com Ltd Unsponsored ADR (Austrailia)|De Minimis Firms|9189|41|2019-06-03
OTCE|CSYJF|CSE Global Ltd Ordinary Shares|De Minimis Firms|571|3|2019-06-03
OTCE|CSYJY|CSE Global Ltd Unsponsored ADR (Singapore)|De Minimis Firms|200|1|2019-06-03
OTCE|CTABF|Canntab Therapeutics Ltd Ordinary Shares|De Minimis Firms|3060|4|2019-06-03
OTCE|CTAGY|Capita Plc Unsponsored ADR (UK)|De Minimis Firms|1000|2|2019-06-03
OTCE|CTAM|Castle AM & Co Common Stock|De Minimis Firms|1|1|2019-06-03
OTCE|CTBO|Cantabio Pharmaceuticals Inc. Common Stock|De Minimis Firms|708287|34|2019-06-03
OTCE|CTCC|City Capital Corporation New Common Stock|De Minimis Firms|50000|1|2019-06-03
OTCE|CTDH|CTD Holdings Inc. Common Stock|De Minimis Firms|8500|5|2019-06-03
OTCE|CTDT|Centaurus Diamond Technologies, Inc.  Common Stock|De Minimis Firms|200307|29|2019-06-03
OTCE|CTEQF|Clean TeQ Holdings Ltd, Melbourne Ordinary Shares (Australia)|De Minimis Firms|339132|75|2019-06-03
OTCE|CTGO|Contango Ore, Inc. Common|De Minimis Firms|912|12|2019-06-03
OTCE|CTGSP|Connecticut Natural Gas Corporation 8% Preferred Stock ($3.125 Par)|De Minimis Firms|100|1|2019-06-03
OTCE|CTLE|Nano Labs Corp. Common|De Minimis Firms|7985719|47|2019-06-03
OTCE|CTMCF|Canterra Minerals Corp. Ordinary Shares|De Minimis Firms|1250|2|2019-06-03
OTCE|CTNR|Central Natural Resources Inc Common Stock|De Minimis Firms|1|1|2019-06-03
OTCE|CTNXF|Cornerstone Capital Resources Inc Ordinary Shares (Canada)|De Minimis Firms|184844|31|2019-06-03
OTCE|CTON|Second Street Capital, Inc. Common Stock|De Minimis Firms|2|1|2019-06-03
OTCE|CTOP|Ceetop, Inc. Common Stock|De Minimis Firms|3|3|2019-06-03
OTCE|CTOWY|China Tower Corporation Limited Unsponsored ADR (China)|De Minimis Firms|52|2|2019-06-03
OTCE|CTPR|CTPARTNERS EXECUTIVE SEARCH INC Common Stock|De Minimis Firms|5731|2|2019-06-03
OTCE|CTPTY|Companhia De Transmissao Paulista Pfd American Depositary Shares|De Minimis Firms|100|1|2019-06-03
OTCE|CTPZY|Companhia De Transmissao Paulista Pfd American Depositary Shares|De Minimis Firms|7|1|2019-06-03
OTCE|CTRRF|CT Real Estate Invt Tr Unit (Canada)|De Minimis Firms|38|1|2019-06-03
OTCE|CTRYY|Country Garden Holdings Company Limited Limited Unsponsored ADR (Cayman Islands)|De Minimis Firms|120|1|2019-06-03
OTCE|CTSDF|Converge Technology Solutions Corporation Common Shares (Canada)|De Minimis Firms|13693|9|2019-06-03
OTCE|CTTAF|Contl Ag Ord Ordinary Shares|De Minimis Firms|334|6|2019-06-03
