tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTCE|ABNK|AltaPacific Bancorp Common Stock|De Minimis Firms|4334|14|2019-07-01
OTCE|ABNRY|Abn Amro Group NV American Depositary Shares - Unsponsored (Netherlands)|De Minimis Firms|259987|588|2019-07-01
OTCE|ABPR|Airborne Security & Protective Services, Inc. New Common Stock|De Minimis Firms|1074769|7|2019-07-01
OTCE|ABQQ|AB INTL GROUP CORP Common Stock|De Minimis Firms|6|6|2019-07-01
OTCE|ABVCD|American BriVision (Holding) Corporation Common Stock|De Minimis Firms|62|2|2019-07-01
OTCE|ABVG|Affinity Beverage Group, Inc. Common Stock|De Minimis Firms|1195229|3|2019-07-01
OTCE|ABVN|ABV CONSULTING INC Common Stock|De Minimis Firms|7000|4|2019-07-01
OTCE|ABWN|Airborne Wireless Network Common Stock|De Minimis Firms|33571078|32|2019-07-01
OTCE|ACAN|Americann, Inc. Common Stock|De Minimis Firms|102733|218|2019-07-01
OTCE|ACAZF|Acadian Timber Corporation Ordinary Shares (Canada)|De Minimis Firms|2718|14|2019-07-01
OTCE|ACBD|Annabidiol Corp. Common Stock|De Minimis Firms|60|2|2019-07-01
OTCE|ACBM|Acro Biomedical Co., Ltd. Common Stock|De Minimis Firms|56|1|2019-07-01
OTCE|ACCA|Acacia Diversified Holdings, Inc. Common Stock|De Minimis Firms|1543933|140|2019-07-01
OTCE|ACCYY|Accor S A American Depositary Receipts - Sponsored (France)|De Minimis Firms|192491|256|2019-07-01
OTCE|ACDVF|Air Canada Inc Vtg & Var Vtg Shares (Canada)|De Minimis Firms|42105|99|2019-07-01
OTCE|ACETQ|Aceto Corporation Common Stock|De Minimis Firms|937929|161|2019-07-01
OTCE|ACFN|Acorn Energy, Inc.|De Minimis Firms|303763|37|2019-07-01
OTCE|ACGBF|Agricultural Bank of China Ordinary Shares  SHS H  (China)|De Minimis Firms|1229620|5|2019-07-01
OTCE|ACGBY|Agricultural Bank of China Unsponsored American Depository Receipt (China)|De Minimis Firms|31803|122|2019-07-01
OTCE|ACGPF|Accell Group NV Heerenveen Ordinary Shares (Netherlands)|De Minimis Firms|7|1|2019-07-01
OTCE|ACGX|Alliance Creative Group, Inc. Common Stock|De Minimis Firms|14056090|31|2019-07-01
OTCE|ACHFF|ARch Biopartners Inc. Ordinary Shares (Canada)|De Minimis Firms|20050|11|2019-07-01
OTCE|ACKAY|Arcelik A S Unsponsored ADR (Turkey)|De Minimis Firms|1709|17|2019-07-01
OTCE|ACKRF|American Creek Resources Ltd Common  Shares (Canada)|De Minimis Firms|83000|10|2019-07-01
OTCE|ACLLF|Atco Ltd  Cl I Nv Cda Ordinary Shares|De Minimis Firms|2070|13|2019-07-01
OTCE|ACLZ|Accelerize Inc.  Common Stock|De Minimis Firms|640256|22|2019-07-01
OTCE|ACMC|American Church Mortgage Co Common Stock|De Minimis Firms|3180|6|2019-07-01
OTCE|ACMT|ACMAT Corporation Common Stock|De Minimis Firms|300|1|2019-07-01
OTCE|ACNDF|Ascendas India Trust Units (Singapore)|De Minimis Firms|119455|10|2019-07-01
OTCE|ACNE|Alice Cons Mines Inc Common Stock|De Minimis Firms|1000|1|2019-07-01
OTCE|ACNFF|Amsterdam Commodities NV Ordinary Shares (Netherlands)|De Minimis Firms|100|1|2019-07-01
OTCE|ACNNF|Auscann Group Hldgs Ltd Ordinary Shares (Australia)|De Minimis Firms|856599|107|2019-07-01
OTCE|ACOPF|A2 Milk Co Ltd. Shs (New Zealand)|De Minimis Firms|20149|32|2019-07-01
OTCE|ACRFF|Accor S A (F) Ordinary Shares|De Minimis Firms|1107|2|2019-07-01
OTCE|ACRGF|Acreage Holdings Inc Common Shares (Canada)|CANACCORD GENUITY LLC|325709|1566|2019-07-01
OTCE|ACRGF|Acreage Holdings Inc Common Shares (Canada)|CITADEL SECURITIES LLC|265081|978|2019-07-01
OTCE|ACRGF|Acreage Holdings Inc Common Shares (Canada)|De Minimis Firms|164949|683|2019-07-01
OTCE|ACRL|Atacama Resources International, Inc. Common Stock|De Minimis Firms|19911040|73|2019-07-01
OTCE|ACRT|Advanced Credit Technologies Inc Common Stock|De Minimis Firms|149175|12|2019-07-01
OTCE|ACSAF|Acs Actividades de Construccion y Servicios SA Ordinary Shares (Spain)|De Minimis Firms|30|1|2019-07-01
OTCE|ACSAY|ACS Actividades De Construccion Y Servicios SA Unsponsored ADR (Spain)|De Minimis Firms|408130|618|2019-07-01
OTCE|ACTL|Artec Global Media, Inc. Common Stock|De Minimis Firms|14737148|7|2019-07-01
OTCE|ACUIF|AcuityAds Hldgs Inc Ordinary Shares (Canada)|De Minimis Firms|17000|8|2019-07-01
OTCE|ACUR|ACURA PHARMACEUTICALS INC Common Stock|De Minimis Firms|3841|4|2019-07-01
OTCE|ACUS|Acusphere, Inc. (NEW) Common Stock|De Minimis Firms|7035|8|2019-07-01
OTCE|ACXIF|Acciona Sa Ordinary Shares|De Minimis Firms|135|1|2019-07-01
OTCE|ADAC|Adama Technologies Corporation Common Stock|De Minimis Firms|414547|7|2019-07-01
OTCE|ADAD|Adaiah Distribution, Inc. Common Stock|De Minimis Firms|12243|5|2019-07-01
OTCE|ADCV|AD Capital U.S. Inc. New Common Stock|De Minimis Firms|933|1|2019-07-01
OTCE|ADDDF|adidas AG Ordinary Shares (Germany)|De Minimis Firms|499|16|2019-07-01
OTCE|ADDYY|adidas AG Sponsored ADR (Germany)|De Minimis Firms|88819|1581|2019-07-01
OTCE|ADERY|Aida Engineering Ltd ADR|De Minimis Firms|212|2|2019-07-01
OTCE|ADFJF|ADF Group Inc Sub Vtg Shs (Canada)|De Minimis Firms|3500|1|2019-07-01
OTCE|ADFS|American Defense Systems, Inc Common Stock|De Minimis Firms|9417|7|2019-07-01
OTCE|ADFT|Adfitech, Inc. Common Stock|De Minimis Firms|21861|13|2019-07-01
OTCE|ADGO|Advantego Corporation Common Stock|De Minimis Firms|24153|12|2019-07-01
OTCE|ADHC|American Diversified Holdings Corporation Common Stock|De Minimis Firms|326425|8|2019-07-01
OTCE|ADLS|Advanced Life Sciences Holdings, Inc. Common Stock|De Minimis Firms|66|1|2019-07-01
OTCE|ADMG|Adamant DRI Processing and Minerals Group Common Stock|De Minimis Firms|4000|3|2019-07-01
OTCE|ADMLF|Adriatic Metals PLC CHESS Depositary Interests 1:1|De Minimis Firms|6000|1|2019-07-01
OTCE|ADMT|ADM Tronics Unlimited, Inc. Common Stock|De Minimis Firms|64180|26|2019-07-01
OTCE|ADNY|Adino Energy Corporation Common Stock|De Minimis Firms|611000|5|2019-07-01
OTCE|ADOOY|Adaro Energy PT Unsponsored ADR (Indonesia)|De Minimis Firms|4|1|2019-07-01
OTCE|ADPAS|Adelphia Recovery Trust  Series ACC-1 Int|De Minimis Firms|4800|1|2019-07-01
OTCE|ADPXY|Audio Pixels Holdings Ltd Sponsored ADR (Australia)|De Minimis Firms|3344|15|2019-07-01
OTCE|ADRNY|Koninklijke Ahold Delhaize N.V. American Depositary Receipts - Sponsored|De Minimis Firms|238576|564|2019-07-01
OTCE|ADRZF|Andritz Ag Graz Ordinary Shares|De Minimis Firms|568|2|2019-07-01
OTCE|ADSV|Allied Security Innovations, Inc. NEW Common Stock|De Minimis Firms|3741182|24|2019-07-01
OTCE|ADTFF|Imetal Res Inc Ordinary Shares|De Minimis Firms|50000|6|2019-07-01
OTCE|ADTM|Adaptive Medias, Inc. Common Stock|De Minimis Firms|11351100|14|2019-07-01
OTCE|ADVC|Advant-e Corporation Common Stock|De Minimis Firms|250|2|2019-07-01
OTCE|ADVT|Advantis Corporation Common Stock|De Minimis Firms|1648416|86|2019-07-01
OTCE|ADVV|Adveco Group Inc Common Stock|De Minimis Firms|400|3|2019-07-01
OTCE|ADVZF|Adventus Zinc Corporation Common Shares (Canada)|De Minimis Firms|7463|16|2019-07-01
OTCE|ADWPF|Andrew Peller Ltd Class A Ordinary Shares (Canada)|De Minimis Firms|358|2|2019-07-01
OTCE|ADYYF|Adyen N.V. Ordinary Shares (Netherlands)|De Minimis Firms|174|23|2019-07-01
OTCE|ADZCF|DB AGRIC SHORT EXCHANGE TRADED NT due 04/01/2038|De Minimis Firms|14|1|2019-07-01
OTCE|AEBLF|American Biofuels Inc. Common Shares  (Canada)|De Minimis Firms|200|1|2019-07-01
OTCE|AEBZY|Anadolu Efes Biracilik Ve Malt Sanayi AS Sponsored ADR Reg S (Turkey)|De Minimis Firms|7684|5|2019-07-01
OTCE|AEEI|American Environmental Energy, Inc. Common Stock|De Minimis Firms|3|1|2019-07-01
OTCE|AEGOF|Aegon NV Ordinary Shares (Netherlands)|De Minimis Firms|270000|2|2019-07-01
OTCE|AEGXF|AECON GROUP INC Ordinary Shares|De Minimis Firms|10347|3|2019-07-01
OTCE|AEGY|Alternative Energy Partners Inc. Common Stock|De Minimis Firms|6938000|8|2019-07-01
OTCE|AEMC|Archer Entertainment Media Communications Incorporated New Common Stock|De Minimis Firms|119879|15|2019-07-01
OTCE|AEOXF|Aeroports de Paris Adp Ordinary Shares (France)|De Minimis Firms|13|1|2019-07-01
OTCE|AEPT|American Energy Partners, Inc. Common Stock|De Minimis Firms|3911771|109|2019-07-01
OTCE|AERG|Applied Energetics, Inc Common Stock|De Minimis Firms|422560|189|2019-07-01
OTCE|AERO|AeroGrow International, Inc. Common Stock|De Minimis Firms|11717|58|2019-07-01
OTCE|AESTY|AES Tiete Energia SA American Depositary Shares - Sponsored (Brazil)|De Minimis Firms|1463|2|2019-07-01
OTCE|AETUF|Arc Resources Ltd. Ordinary Shares (Canada)|De Minimis Firms|225245|49|2019-07-01
OTCE|AEXAF|Atos Origin SA Ordinary Shares (France)|De Minimis Firms|36|3|2019-07-01
OTCE|AEXAY|Atos Origin SA Unsponsored ADR (France)|De Minimis Firms|103463|466|2019-07-01
OTCE|AEXE|Aim Exploration Inc Common Stock|De Minimis Firms|4850798|12|2019-07-01
OTCE|AFCJF|AFC Ajax NV Amsterdam Ordinary Shares (Netherlands)|De Minimis Firms|215|2|2019-07-01
OTCE|AFFS|AmTrust Financial Services, Inc. 7.25% Subordinated Notes Due 2055|De Minimis Firms|30476|73|2019-07-01
OTCE|AFFT|AmTrust Financial Services, Inc. 7.50% Subordinated Notes Due 2055|De Minimis Firms|6970|40|2019-07-01
OTCE|AFFU|Affluence Corporation Common Stock|De Minimis Firms|700|2|2019-07-01
OTCE|AFFY|Affymax, Inc. Common Stock|De Minimis Firms|12573|4|2019-07-01
OTCE|AFGC|Africa Growth Corporation Common Stock|De Minimis Firms|27|1|2019-07-01
OTCE|AFIPA|Amfi Corp Common Stock|De Minimis Firms|1|1|2019-07-01
OTCE|AFLYY|Air France ADS ADS|De Minimis Firms|57111|48|2019-07-01
OTCE|AFMJF|ALPHAMIN RESOURCES CORP. Ordinary Shares|De Minimis Firms|25000|2|2019-07-01
OTCE|AFNL|AmTrust Financial Corporation Common Stock|De Minimis Firms|53|2|2019-07-01
OTCE|AFOM|All For One Media Corp. Common Stock|De Minimis Firms|490654|24|2019-07-01
OTCE|AFPW|Alumifuel Power Corp. Common Stock|De Minimis Firms|64200000|7|2019-07-01
OTCE|AFSIA|Amtrust Financial Services, Inc. 6.75% Non-Cumulative Preferred Stock, Series A|De Minimis Firms|17387|63|2019-07-01
OTCE|AFSIB|AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.25% Non Cumulative Preferred Stock, Series B|De Minimis Firms|40343|119|2019-07-01
OTCE|AFSIC|Amtrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.625% Non-Cumulative Preferred Stock, Series C|De Minimis Firms|13489|62|2019-07-01
OTCE|AFSIM|AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.75% Non-Cumulative Preferred Stock, Series E|De Minimis Firms|29221|66|2019-07-01
OTCE|AFSIN|AmTrust Financial Services, Inc. Depositary Shares, Each Representing 1/40 th Interest in a Share of 6.95% Non-Cumulative Preferred Stock, Series F|De Minimis Firms|45784|92|2019-07-01
OTCE|AFSIP|AmTrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.50% Non-Cumulative Preferred Stock, Series D|De Minimis Firms|27438|82|2019-07-01
OTCE|AFTC|Alternative Fuel Technologies Inc Common Stock|De Minimis Firms|845866|5|2019-07-01
OTCE|AFTM|AfterMaster, Inc. Common Stock|De Minimis Firms|1213418|63|2019-07-01
OTCE|AFTPF|Afterpay Touch Group Ltd Ordinary Shares (Australia)|De Minimis Firms|5512|11|2019-07-01
OTCE|AFYG|Affinity Gold Corp. Common Stocks|De Minimis Firms|1584|2|2019-07-01
OTCE|AGATF|Deutsche Bank Agriculture Double Short ETN due 4/1/2038|De Minimis Firms|60|1|2019-07-01
OTCE|AGCBF|Amarillo Gold Corporation Ordinary Shares (Canada)|De Minimis Firms|129918|9|2019-07-01
OTCE|AGCZ|Andes Gold Corp. Common Stock|De Minimis Firms|11500|2|2019-07-01
OTCE|AGDXF|Antioquia Gold Inc Ordinary Shares (Canada)|De Minimis Firms|2|1|2019-07-01
OTCE|AGEEF|Halo Labs Inc Ordinary Shares|De Minimis Firms|1101192|510|2019-07-01
OTCE|AGESY|Ageas Sponsored ADR (Belgium)|De Minimis Firms|15407|130|2019-07-01
OTCE|AGFMF|A G F Mgmt Ltd Cl B Non Vtg Ordinary Shares|De Minimis Firms|270|1|2019-07-01
OTCE|AGFXF|DB Agriculture Long ETN due April 1, 2038 (Germany)|De Minimis Firms|403|2|2019-07-01
OTCE|AGGFF|African Gold Group Inc Ordinary Shares|De Minimis Firms|2000|2|2019-07-01
OTCE|AGGG|Antilia Group Corp Common Shares|De Minimis Firms|131046|168|2019-07-01
OTCE|AGGHF|Agrios Global Holdings Ltd Common Shares  Canada (CA)|De Minimis Firms|32800|18|2019-07-01
OTCE|AGGZF|AG Growth International Inc. Common Shares (Canada)|De Minimis Firms|400|4|2019-07-01
OTCE|AGHC|Aeon Global Health Corp. Common Stock|De Minimis Firms|10720|6|2019-07-01
OTCE|AGHEF|Agility Health, Inc. USD Vtg Ordinary Shares (Cayman Islands)|De Minimis Firms|18|1|2019-07-01
OTCE|AGHI|Agora Holdings Inc Common Stock|De Minimis Firms|239727|59|2019-07-01
OTCE|AGIN|American Graphite Technologies Inc. Common Stock|De Minimis Firms|619511|16|2019-07-01
OTCE|AGLDF|Austral Gold Ltd Ordinary shares (Australia)|De Minimis Firms|1791|2|2019-07-01
OTCE|AGLXY|AGL Energy Ltd American Depositary Receipts - Sponsored (Australia)|De Minimis Firms|8660|37|2019-07-01
OTCE|AGMJF|Algoma Cent Corp (F) Ordinary Shares|De Minimis Firms|1364|14|2019-07-01
OTCE|AGOAF|Abengoa Sa ABG/AC B 0.01 (Spain)|De Minimis Firms|20000|1|2019-07-01
OTCE|AGPPF|Anglo Platinum Ltd Ordinary Shares (South Africa)|De Minimis Firms|225|3|2019-07-01
OTCE|AGRIP|Agribank FCB Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock|De Minimis Firms|41|1|2019-07-01
OTCE|AGRPF|Absa Group Ltd Ordinary Shares|De Minimis Firms|1077|1|2019-07-01
OTCE|AGRPY|Absa Group Ltd American Depositary Receipts - Sponsored|De Minimis Firms|928|8|2019-07-01
OTCE|AGRS|Agristar, Inc. Common Stock|De Minimis Firms|65|2|2019-07-01
OTCE|AGTK|Agritek Holdings, Inc Common Stock|De Minimis Firms|27541|62|2019-07-01
OTCE|AGTT|Angstrom Technologies, Inc. Common Stock|De Minimis Firms|200|2|2019-07-01
OTCE|AGUNF|Arctic Glacier Income Fund Trust Units (Canada)|De Minimis Firms|18000|2|2019-07-01
OTCE|AHAD|Alphacom Holdings, Inc. Common Stock|De Minimis Firms|447553|128|2019-07-01
OTCE|AHAG|Alpha Technologies Group, Inc. Common Stock|De Minimis Firms|34045|5|2019-07-01
OTCE|AHCD|Archivalcd Common Stock|De Minimis Firms|3|1|2019-07-01
OTCE|AHCHF|Anhui Conch Cement Shares -H-Ordinary Shares|De Minimis Firms|32880|3|2019-07-01
OTCE|AHCHY|Anhui Conch Cement Unsponsored ADR representing Shares -H- (China)|De Minimis Firms|31678|195|2019-07-01
OTCE|AHCP|Anchorage International Holdings Corp. Common Stock|De Minimis Firms|75000|4|2019-07-01
OTCE|AHELF|American Helium Inc. Ordinary Shares|De Minimis Firms|92478|20|2019-07-01
OTCE|AHEXY|Adecco Group AG American Depositary Receipts - Unsponsored|De Minimis Firms|43439|265|2019-07-01
OTCE|AHFCF|Flow Cap Corp Ordinary Shares|De Minimis Firms|3125|2|2019-07-01
OTCE|AHFD|Active Health Foods, Inc. Common Stock|De Minimis Firms|3875010|3|2019-07-01
OTCE|AHGIF|Alternate Health Corp. Ordinary Shares (Canada)|De Minimis Firms|173497|89|2019-07-01
OTCE|AHII|American Heritage International Inc. Common Stock|De Minimis Firms|1|1|2019-07-01
OTCE|AHIX|Aluf Holdings, Inc. Common Stock|De Minimis Firms|176714907|120|2019-07-01
OTCE|AHKSF|Asahi Kaisai Corporation Ordinary Shares|De Minimis Firms|1965|3|2019-07-01
OTCE|AHKSY|Asahi Kaisai Corporation American Depositary Shares|De Minimis Firms|111072|418|2019-07-01
OTCE|AHNR|Athena Silver Corporation Common Stock|De Minimis Firms|10|1|2019-07-01
OTCE|AHODF|Koninklijke Ahold Delhaize N V  Ordinary Shares|De Minimis Firms|220|1|2019-07-01
OTCE|AHOTF|American Hotel Income Properties REIT LP Unit Limited Partnership Int (Canada)|De Minimis Firms|54216|81|2019-07-01
OTCE|AIBGY|AIB Group plc American Depositary Receipts - Unsponsored (Ireland)|De Minimis Firms|27|2|2019-07-01
OTCE|AIBRF|AIB Group PLC EUR 2.47 Ordinary Shares (Ireland)|De Minimis Firms|8|1|2019-07-01
OTCE|AIFS|Agent Information Software, Inc. Common Stock|De Minimis Firms|2321|9|2019-07-01
OTCE|AIHZF|AI Holdings Corp., Tokyo Ordinary Shares (Japan)|De Minimis Firms|500|1|2019-07-01
OTCE|AIKO|Alternative Investment Corporation Common Stock|De Minimis Firms|100|2|2019-07-01
OTCE|AILIH|Ameren Illinois Company. NEW 4.08% Cumulative Preferred Stock|De Minimis Firms|357|2|2019-07-01
OTCE|AILIP|Ameren Illinois Company 4.20% Cumulative Preferred Stock|De Minimis Firms|40|1|2019-07-01
OTCE|AILLL|Ameren Illinois Company Depositary Receipts representing 1/4 of 6.625% preferred stock|De Minimis Firms|55|1|2019-07-01
OTCE|AIMH|Aimrite Holdings Corp Common Stock|De Minimis Firms|165270|8|2019-07-01
OTCE|AIOM|Axiom Holdings, Inc. Common Stock|De Minimis Firms|1000|1|2019-07-01
OTCE|AIPUY|Airports of Thailand Public Co Ltd Unsponsored ADR (Thailand)|De Minimis Firms|5631|9|2019-07-01
OTCE|AIQUF|L'Air Liquide Ord Ordinary Shares|De Minimis Firms|76|4|2019-07-01
OTCE|AIQUY|L'Air Liquide Ord American Depositary Shares|De Minimis Firms|173394|775|2019-07-01
OTCE|AIRO|Airspan Networks Inc. Common Stock|De Minimis Firms|15|1|2019-07-01
OTCE|AIRRF|Aurion Resources, Ltd. Ordinary Shares (Canada)|De Minimis Firms|49764|36|2019-07-01
OTCE|AIRYY|Air China Limited Sponsored ADR (China)|De Minimis Firms|258|2|2019-07-01
OTCE|AISSF|AIS Res Ltd Ordinary Shares (Bahamas)|De Minimis Firms|32100|6|2019-07-01
OTCE|AITA|Wunong Asia Pacific Company Limited Common Stock|De Minimis Firms|200|2|2019-07-01
OTCE|AITX|ARTIFICIAL INTELLIGENCE TECHNOLOGY SOLUTIONS INC. Common Stock|De Minimis Firms|32472574|168|2019-07-01
OTCE|AIVI|Aivtech International Group Co. Common Stock|De Minimis Firms|100260|11|2019-07-01
OTCE|AIVN|American International Ventures, Inc. Common Stock|De Minimis Firms|20000|2|2019-07-01
OTCE|AIVTF|Aurora Investment Trust Plc  London Ordinary Shares (United Kingdom)|De Minimis Firms|100|1|2019-07-01
OTCE|AIXN|AiXin Life International, Inc. Common Stock|De Minimis Firms|2446|13|2019-07-01
OTCE|AIXXF|AIXTRON SE  Namen - AKT|De Minimis Firms|200|1|2019-07-01
OTCE|AJINY|Ajinomoto Company, Inc. American Depositary Shares|De Minimis Firms|2535|15|2019-07-01
OTCE|AJMPF|Ashmore Group Plc Ordinary shares (United Kingdom)|De Minimis Firms|10333|25|2019-07-01
OTCE|AJXGF|AgJunction  Inc Ordinary Shares|De Minimis Firms|34512|15|2019-07-01
OTCE|AKABY|Alk Abello A S Sponsored ADR (Denmark)|De Minimis Firms|10|1|2019-07-01
OTCE|AKAOQ|ACHAOGEN INC Common Stock|De Minimis Firms|3096283|472|2019-07-01
OTCE|AKBTY|Akbank Turk Anonim Sirketi ADR (Turkey)|De Minimis Firms|287419|304|2019-07-01
OTCE|AKCPF|Asustek Computer Inc Ord Ordinary Shares|De Minimis Firms|1000|1|2019-07-01
OTCE|AKEJF|Ariake Japan Ordinary Shares|De Minimis Firms|239|1|2019-07-01
OTCE|AKMNF|Akumin Inc Ordinary Shares (Canada)|De Minimis Firms|52600|5|2019-07-01
OTCE|AKRFF|Ackroo, Inc. Ordinary Shares|De Minimis Firms|2500|4|2019-07-01
OTCE|AKTAF|Akita Drilling Ltd Non Vtg A Ordinary Shares|De Minimis Firms|227|2|2019-07-01
OTCE|AKZOF|Akzo Nobel N.V. Ordinary Shares|De Minimis Firms|45004|3|2019-07-01
OTCE|AKZOY|Akzo Nobel N.V. American Depositary Receipts - Sponsored|De Minimis Firms|528857|652|2019-07-01
OTCE|ALAN|Alanco Technologies Inc. Common Stock|De Minimis Firms|110125|4|2019-07-01
OTCE|ALARF|Alaris Royalty Corporation Common Shares (Canada)|De Minimis Firms|380|5|2019-07-01
OTCE|ALBHF|Alibaba Health Information Technology Ltd Ordinary Shares (Bermuda)|De Minimis Firms|1|1|2019-07-01
OTCE|ALBKF|Alpha Bank SA Ordinary Shares|De Minimis Firms|6230|6|2019-07-01
OTCE|ALBKY|Alpha Bank AE American Depositary Receipts - Sponsored|De Minimis Firms|789588|139|2019-07-01
OTCE|ALBY|Community Capital Bancshares, Inc. Common Stock|De Minimis Firms|510|5|2019-07-01
OTCE|ALEAF|Aleafia Health Inc Ordinary Shares|De Minimis Firms|1401701|1616|2019-07-01
OTCE|ALFDF|Astral Foods Ltd Ordinary Shares (South Africa)|De Minimis Firms|232|1|2019-07-01
OTCE|ALFFF|Alfa S.A.B. de C.V. Ordinary Shares A (Mexico)|De Minimis Firms|12500|2|2019-07-01
OTCE|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|De Minimis Firms|47799|342|2019-07-01
OTCE|ALGGY|Alliance Global Group, Inc. Unsponsored ADR (Phillipines)|De Minimis Firms|3117|6|2019-07-01
OTCE|ALGWF|Alliance Growers Corp Ordinary Shares (Canada)|De Minimis Firms|800|1|2019-07-01
OTCE|ALIAF|Alacer Gold Corp. Ordinary Shares|De Minimis Firms|26968|22|2019-07-01
OTCE|ALIF|Artificial Life, Inc. Common Stock|De Minimis Firms|43200|9|2019-07-01
OTCE|ALIZF|Allianz Ag Muenchen Namen-Akt Vinkuliert Shares (Germany)|De Minimis Firms|243|4|2019-07-01
OTCE|ALKEF|Alkane Resources Ltd. Ordinary Shares (Australia)|De Minimis Firms|183851|30|2019-07-01
